[ID],Year,Institution,insttype,state,medschl,PROGYEAR,COUNTRY,Lic FTEs,Oth FTEs,Tot Res Exp,Fed Res Exp,Ind Res Exp,Lic Iss,Opt Iss,Tot Discl Lic,Excl Lic/Opt.,Non-Excl Lic/Opt,Excl Lic Lg Co,Non-Excl Lic Lg Co,Excl Lic Sm Co,Non-Excl Lic Sm Co,Excl Lic St-Ups,Non-Excl St-Ups,Lic w Equ,Act Lic,Tot Lic St-Ups,Tot Lic Sm Co,Tot Lic Lg Co,Res Fnd from Lic,Lic Gen Inc,Lic Gen Run Roy,Lic $1mm+,Tot Lic/Opt Exe,Gross Lic Inc,Lic Inc Run Roy,Lic Inc Equ,Lic Inc Other,Lic Inc Pd Oth,Leg Fees,Reimb Leg Fee,Inv Dis Rec,Inv Dis Cld,Cum Inv Dis Cld,Inact Inv Dis,Techn Lic,Tot Pat App Fld,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Iss US Pat,St-Ups Formed,St-Ups No Fnd,St-Ups Inst Fnd,St-Ups SBIR Fnd,St-Ups F&F Fnd,St-Ups Angl Fnd,St-Ups Angl Netw Fnd,St-Ups State Fnd,St-Ups VC Fnd,St-Ups Corp Fnd,St-Ups Oth Fnd,St-Ups in Home St,St-Ups Cld,Cum Op St-Ups,St-Ups w Equ,New Prod
96010,2008,Eastern Virginia Medical School,5U,VA,Yes,1999,USA,1,1,"$30,777,000 ","$17,499,000 ","$3,616,000 ",4,1,11,2,2,,,,,,,0,22,0,4,1,$0 ,8,4,0,5,"$1,188,762 ","$108,762 ",$0 ,"$1,080,000 ",$0 ,"$663,684 ","$286,128 ",7,0,10,87,0,6,9,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99023,2008,Ecole De Technologie Superieure,3CN,QC,No,1996,Canada,2,4,"$11,317,864 ","$4,294,047 ","$5,499,386 ",1,0,0,1,0,,,,,,,0,10,0,0,1,"$204,389 ",3,2,0,1,"$313,939 ","$313,939 ",$0 ,$0 ,$0 ,"$118,846 ",$0 ,14,1,0,0,1,14,17,5,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95059,2008,Emory Univ.,5U,GA,Yes,1985,USA,8,9,"$390,965,216 ","$312,835,321 ","$26,049,742 ",23,1,31,12,12,,,,,,,3,220,3,11,10,"$1,050,000 ",80,51,3,24,"$19,096,296 ","$15,834,710 ","$636,875 ","$2,624,711 ", ,"$3,628,056 ","$2,178,858 ",167,44,,,5,145,70,0,67,3,3,3,0,0,2,0,0,0,2,1,0,1,3,2,21,3,7
95060,2008,Florida Atlantic Univ.,5U,FL,No,1996,U.S.,2,1,"$43,249,100 ","$20,614,947 ","$2,194,835 ",1,0,1,1,0,,,,,,,0,10,0,1,0,$0 ,9,9,0,1,"$198,880 ","$98,880 ",$0 ,"$100,000 ", ,"$183,413 ","$38,960 ",29,,,,,13,,,,,2,0,,,,,,,,,,,,,,,
2000008,2008,Florida International Univ.,5U,FL,Yes,,,0.5,2.5,"$74,607,044 ","$54,158,655 ","$7,191,498 ",0,0,0,0,0,,,,,,,0,2,0,0,0, ,2,2,0,0,"$9,423 ","$9,423 ",$0 ,$0 ,$0 ,"$76,127 ",$0 ,18,,,,,13,15,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95062,2008,Florida State Univ.,5U,FL,Yes,1996,United States,4,3,"$206,541,848 ","$132,023,241 ","$704,150 ",10,1,12,9,2,,,,,,,1,59,3,5,3,"$352,748 ",16,11,0,11,"$1,257,266 ","$1,216,576 ",$0 ,"$40,690 ",$0 ,"$338,052 ","$22,140 ",56,10,0,0,10,60,27,0,26,1,11,3,3,0,0,0,0,0,0,0,0,0,1,0,12,1,
95064,2008,Fred Hutchinson Cancer Res. Ctr.,4HRI,WA,No,1988,,4,3.5,"$303,070,000 ","$253,950,000 ","$6,652,000 ",19,0,16,3,14,,,,,,,1,171,1,12,6,"$522,000 ",124,90,1,19,"$4,523,689 ","$3,433,703 ",$0 ,"$1,089,986 ","$152,758 ","$1,072,128 ","$720,794 ",40,4,32,161,13,39,19,1,17,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2
95065,2008,George Mason Univ.,5U,VA,No,1996,,1.85,3.15,"$79,883,243 ","$61,200,388 ","$812,694 ",12,1,19,7,5,,,,,,,4,19,6,2,5,"$170,336 ",6,3,0,13,"$104,007 ","$38,503 ",$0 ,"$65,504 ",$0 ,"$195,549 ","$39,738 ",55,7,7,94,4,68,38,0,37,1,5,5,1,0,2,1,1,0,0,0,0,0,3,1,8,4,1
95066,2008,Georgetown Univ.,5U,DC,Yes,1993,USA,5,3,"$144,957,000 ","$113,600,000 ","$1,736,000 ",18,2,23,13,5,,,,,,,0,168,0,6,14,"$167,823 ",33,12,2,20,"$6,518,923 ","$6,315,341 ",$0 ,"$203,582 ","$84,980 ","$820,957 ","$390,535 ",56,8,11,477,0,40,26,0,20,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95067,2008,Georgia Inst. of Technology,5U,GA,No,1990,,7,5,"$536,412,548 ","$288,158,565 ","$53,352,057 ",48,1,93,26,14,,,,,,,8,379,14,18,17,"$400,000 ",59,16,0,49,"$2,247,922 ","$358,342 ",$0 ,"$1,889,580 ",$0 ,"$2,401,345 ","$1,097,947 ",336,16,0,2838,44,496,193,1,179,13,46,9,,,,,,,,,,,11,0,,,
99008,2008,H Lee Moffitt Cancer Ctr & Res Inst.,4HRI,FL,No,2004,USA,3,7,"$110,270,079 ","$37,412,720 ","$8,225,853 ",6,0,4,2,4,,,,,,,0,10,0,2,4,$0 ,7,0,0,6,"$188,008 ",$0 ,$0 ,"$188,008 ","$36,500 ","$395,116 ","$87,481 ",36,6,16,16,1,56,26,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95070,2008,Harvard Univ.,5U,MA,Yes,1977,USA,11.95,20.24,"$660,081,500 ","$528,700,100 ","$19,800,000 ",44,12,83,23,21,,,,,,,12,537,18,20,18,"$18,526,320 ",251,148,2,56,"$20,980,563 ","$7,802,689 ","$1,201,907 ","$11,975,967 ","$425,426 ","$8,023,371 ","$4,365,123 ",295,33,147,1711,12,317,167,1,158,8,55,12,1,0,1,3,0,3,0,4,2,0,9,2,57,9,7
95071,2008,Health Research Inc. - NYS Department of Health,4HRI,NY,No,1986,USA,1.5,0,"$34,300,000 ","$31,900,000 ", ,1,0,1,1,0,,,,,,,0,12,0,0,1,$0 ,11,6,2,1,"$3,008,000 ","$2,915,000 ",$0 ,"$93,000 ",$0 ,"$200,700 ","$71,200 ",4,2,3,2,0,6,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000252,2008,Immune Disease Institute,4HRI,MA,No,1997,US,1,1, , , ,5,0,,0,5,,,,,,,,,,,,"$4,250,000 ",,,,5, , , , , ,"$425,491 ","$161,172 ",,,,,,17,,,,,4,,,,,,,,,,,,,,,,
95082,2008,Indiana Univ. (ARTI),5U,IN,Yes,1991,,7.5,3,"$404,621,549 ","$237,849,523 ","$28,864,672 ",28,3,49,13,18,,,,,,,2,217,2,13,16,$0 ,97,58,1,31,"$4,960,554 ","$1,910,804 ","$1,506 ","$3,048,244 ","$14,730 ","$1,445,591 ","$967,697 ",144,22,83,951,30,95,50,0,50,0,8,2,0,2,0,1,1,0,0,2,0,0,2,0,26,2,2
95084,2008,Iowa State Univ.,5U,IA,No,1935,U.S.A.,6.5,6.5,"$251,674,000 ","$130,077,000 ","$13,373,000 ",51,6,66,7,44,,,,,,,2,512,2,41,14,"$50,069 ",227,205,1,57,"$8,580,317 ","$8,158,147 ",$0 ,"$422,170 ","$21,694 ","$1,204,187 ","$835,001 ",87,25,46,1342,6,90,76,0,37,39,27,2,0,2,1,1,0,0,1,0,0,0,2,1,34,1,11
95088,2008,Johns Hopkins Univ.,5U,MD,Yes,1973,U.S.A.,10.9,19.5,"$1,183,768,000 ","$868,485,879 ","$101,416,354 ",66,26,158,32,34,,,,,,,2,441,12,6,74,"$20,168,000 ",268,69,0,92,"$11,362,574 ","$3,631,198 ","$199,986 ","$7,531,390 ","$532,821 ","$6,113,619 ","$3,676,075 ",306,46,151,463,65,438,387,0,304,83,45,12,0,0,1,0,0,5,2,4,2,0,7,6,67,2,0
20080265,2008,Johns Hopkins Univ. Applied Physics Laboratory,5U,MD,No,1999,USA,6,3,"$819,288,904 ","$800,028,537 ","$17,135,528 ",7,9,17,4,3,,,,,,,0,105,1,11,4,"$193,449 ",28,7,0,16,"$1,378,057 ","$505,914 ",$0 ,"$872,143 ",$0 ,"$165,985 ","$30,010 ",139,4,5,31,7,85,57,1,40,16,23,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0,0
95089,2008,Kansas State Univ. Research Fdn.,5U,KS,No,1942,USA,2.5,2.9,"$95,878,594 ","$74,186,912 ","$3,993,126 ",10,0,13,12,1,,,,,,,0,59,7,1,2,$0 ,37,19,0,10,"$1,550,106 ","$838,387 ",$0 ,"$711,719 ",$0 ,"$404,267 ","$256,063 ",47,5,18,410,6,34,21,0,18,3,5,3,0,2,0,0,0,0,1,0,0,1,3,0,8,0,9
95090,2008,Kent State Univ.,5U,OH,No,1989,USA,1.5,1,"$18,444,358 ","$13,979,277 ","$620,538 ",6,0,27,6,0,,,,,,,1,25,6,0,0,"$343,959 ",6,5,0,6,"$351,680 ","$315,680 ",$0 ,"$36,000 ","$6,637 ","$247,281 ","$90,549 ",20,3,,,3,27,25,5,10,10,8,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,
96014,2008,Lakehead Univ.,3CN,ON,Yes,1995,Canada,2,0.5,"$15,297,352 ","$8,373,788 ","$3,125,356 ",0,0,0,0,0,,,,,,,0,2,0,0,0,$0 ,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,"$34,343 ",$0 ,32,25,,,0,13,3,,,,0,0,,,,,,,,,,,0,0,1,0,1
20000012,2008,Laurentian Univ. Graduate Studies & Research,3CN,ON,Yes,2002,Canada,2,0, , , ,0,0,0,0,,,,,,,,0,0,0,0,0,$0 ,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,"$21,464 ",$0 ,2,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000014,2008,Legacy Health System,4HRI,OR,No,,, , ,"$15,000,000 ","$4,000,000 ","$10,000,000 ",0,0,0,0,0,,,,,,,0,1,0,0,0,$0 ,2,2,0,0,"$100,000 ", , , ,$0 ,"$30,000 ","$30,000 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95091,2008,Lehigh Univ.,5U,PA,No,2004,,2,1,"$45,637,000 ","$27,548,000 ","$5,995,000 ",,,,,,,,,,,,,10,,,, ,4,3,0,,"$299,238 ","$84,418 ",$0 ,"$214,820 ", ,"$180,000 ","$15,000 ",20,1,3,0,0,30,13,0,12,1,0,,,,,,,,,,,,,,,,
95093,2008,Louisiana State University System,5U,LA,Yes,1986,,6.75,6,"$391,767,000 ","$150,770,000 ","$18,767,000 ",12,0,18,9,3,,,,,,,2,82,2,8,2,"$275,000 ",59,32,1,12,"$2,865,003 ","$2,491,189 ",$0 ,"$373,814 ","$17,997 ","$1,082,547 ","$136,345 ",141,17,14,,2,96,62,,,,25,2,0,0,0,0,0,0,0,2,0,0,1,1,20,1,4
20080266,2008,Louisiana Tech University,5U,LA,No,2000,USA,1,0.5,"$19,406,000 ","$6,399,000 ","$485,000 ",5,4,7,5,0,,,,,,,0,12,1,4,0,"$16,800 ",12,1,0,9,"$55,600 ","$10,000 ",$0 ,"$44,600 ","$11,552 ","$249,500 ","$133,500 ",27,1,3,83,2,18,18,10,9,8,6,1,0,0,0,0,0,0,0,0,1,0,1,1,7,0,0
96041,2008,M.D. Anderson Cancer Ctr.,4HRI,TX,No,1987,,6,3.8,"$488,654,827 ","$194,889,144 ","$73,518,196 ",31,5,43,12,19,,,,,,,0,155,5,28,3,$0 ,36,28,1,36,"$8,130,988 ","$3,807,967 ","$1,752,732 ","$2,570,289 ","$1,122,485 ","$2,156,459 ","$729,192 ",153,0,0,0,0,92,43,,,,26,2,0,0,0,1,2,0,0,0,0,0,7,13,22,0,1
95097,2008,Massachusetts Inst. of Technology (MIT),5U,MA,No,1940,,19,16,"$1,319,000,000 ","$1,155,800,000 ","$82,200,000 ",68,30,190,34,34,,,,,,,8,818,20,42,36, ,506,221,18,98,"$88,924,500 ","$65,858,000 ","$3,987,800 ","$19,078,700 ","$4,087,896 ","$14,869,739 ","$8,208,794 ",522,35,,,,458,282,0,193,89,140,20,,,,,,,,,,,13,,176,8,
95098,2008,Mayo Fdn. for Medical Education and Research,4HRI,MN,Yes,1986,USA,12,16.7,"$538,000,000 ","$238,000,000 ","$89,000,000 ",60,5,89,29,36,,,,,,,8,569,1,36,28,"$2,040,992 ",248,185,4,65,"$24,101,695 ","$14,839,293 ","$5,096,266 ","$4,166,136 ","$729,499 ","$2,996,444 ","$1,387,728 ",386,80,85,2159,31,294,114,1,110,3,32,2,0,0,0,1,1,0,0,0,0,0,0,1,29,2,54
95099,2008,McGill Univ.,3CN,QC,Yes,1990,Canada,5,2.5,"$374,411,838 ","$149,130,518 ","$30,337,135 ",14,9,37,10,4,,,,,,,1,184,6,10,7, ,77,33,0,23,"$2,412,410 ","$436,526 ","$1,548,847 ","$427,037 ",$0 ,"$664,434 ","$181,781 ",101,18,62,674,8,80,42,1,41,0,8,2,0,0,0,0,0,0,1,1,0,0,0,0,38,0,
97007,2008,McMaster Univ. Hamilton Health Science & St. Joseph's Healthcare Hamilton,3CN,ON,Yes,1987,Canada,11.5,8.5,"$243,154,360 ","$58,357,046 ","$104,556,375 ",123,0,18,3,120,,,,,,,1,355,0,,, ,110,5,0,123,"$890,538 ","$27,148 ",$0 ,"$863,390 ", ,"$421,830 ","$49,709 ",59,,,,,33,28,,,,3,0,,,,,,,,,,,,,7,,1
95100,2008,Medical College of Georgia Research Inst.,5U,GA,Yes,2001,USA,2.5,3,"$57,085,169 ","$39,485,633 ","$1,672,242 ",7,1,7,0,7,,,,,,,0,34,3,2,3,$0 ,14,5,0,8,"$290,204 ","$48,894 ",$0 ,"$241,310 ",$0 ,"$408,542 ","$196,257 ",33,33,0,0,0,48,53,5,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99010,2008,Medical College of Wisconsin Research Fndtn,5U,WI,Yes,1984,USA,3,2,"$134,200,000 ","$110,562,000 ","$6,656,000 ",5,0,5,3,2,,,,,,,1,50,1,0,4,$0 ,30,24,0,5,"$100,264 ","$62,064 ",$0 ,"$38,200 ",$0 ,"$316,788 ","$216,152 ",40,0,12,68,0,21,6,0,6,0,4,1,0,0,0,1,0,0,0,0,0,0,1,2,11,1,1
95103,2008,Medical Univ. of South Carolina,5U,SC,Yes,1994,USA,3.5,2.8,"$161,162,346 ","$107,194,099 ","$14,319,402 ",2,1,10,2,0,,,,,,,1,42,2,0,1,"$1,706,538 ",12,5,0,3,"$862,107 ","$138,106 ",$0 ,"$724,001 ",$0 ,"$551,524 ","$223,228 ",59,11,15,187,2,44,16,0,16,0,0,2,0,0,1,2,1,0,1,0,0,0,1,0,14,1,
20000027,2008,Memorial Univ. of Newfoundland,3CN,NL,Yes,1987,Canada,3,4,"$56,221,875 ","$35,252,408 ","$20,969,467 ",1,0,1,1,0,,,,,,,0,10,0,1,0,$0 ,2,1,0,1,"$55,849 ","$20,920 ",$0 ,"$34,929 ",$0 ,"$92,180 ","$32,030 ",11,8,2,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
95105,2008,Miami Univ.,5U,OH,No,0,,0,0,"$29,825,907 ","$20,233,731 ","$618,376 ",0,0,0,0,0,,,,,,,0,4,0,0,0,$0 ,5,3,0,0,"$1,009,100 ","$12,100 ",$0 ,"$997,000 ",$0 ,"$15,000 ",$0 ,7,0,0,15,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95107,2008,Michigan State Univ.,5U,MI,Yes,1992,United States of America,4,9.1,"$356,767,000 ","$152,907,000 ","$10,995,000 ",21,4,35,9,12,,,,,,,1,300,3,14,8,"$2,077,192 ",87,42,1,25,"$4,768,590 ","$4,077,032 ",$0 ,"$691,558 ","$429,173 ","$2,901,224 ","$585,720 ",91,18,0,0,6,86,125,39,42,44,48,3,1,0,0,0,0,0,1,1,0,0,3,0,34,1,
95108,2008,Michigan Technological Univ.,5U,MI,No,1988,,3,2.75,"$60,356,000 ","$29,944,000 ","$4,935,000 ",9,1,11,1,4,,,,,,,1,81,3,3,4, ,18,4,0,10,"$523,624 ","$76,020 ",$0 ,"$447,604 ","$14,181 ","$391,175 ","$110,305 ",46,11,13,,1,31,23,3,14,6,8,2,1,0,1,0,1,1,1,1,0,0,2,0,15,1,1
95109,2008,Mississippi State Univ.,5U,MS,No,1995,United States,3,2.75,"$210,951,000 ","$105,327,000 ","$8,525,000 ",1,0,8,1,0,,,,,,,1,45,1,0,0,$0 ,22,13,0,1,"$428,362 ","$391,862 ",$0 ,"$36,500 ",$0 ,"$94,378 ","$90,626 ",56,8,23,214,0,28,15,0,13,2,7,4,1,2,0,0,0,0,0,0,0,1,4,0,16,0,0
95110,2008,Montana State Univ.,5U,MT,No,1980,USA,1.9,2,"$96,150,553 ","$81,927,301 ","$9,877,263 ",16,30,28,12,4,,,,,,,1,153,22,11,13,"$1,344,850 ",31,18,0,46,"$272,828 ","$196,128 ",$0 ,"$76,700 ",$0 ,"$337,973 ","$328,246 ",22,8,,,3,31,21,0,20,1,9,2,2,0,0,0,0,0,0,0,0,0,2,0,26,0,5
95112,2008,Mount Sinai Hospital,3CN,ON,No,1993,Canada,4.1,2,"$79,445,692 ","$32,595,178 ","$5,820,479 ",10,1,18,5,5,,,,,,,1,35,0,4,7,"$256,636 ",17,2,0,11,"$554,832 ","$10,489 ",$0 ,"$544,343 ","$16,043 ","$254,262 ","$131,485 ",32,4,0,1,2,10,6,0,6,0,3,1,,,,,,,,,,,1,1,0,0,1
95050,2008,Mount Sinai School of Medicine of NYU,5U,NY,Yes,1991,USA,5.5,5.5,"$296,379,952 ","$253,318,867 ","$12,989,118 ",14,0,11,4,10,,,,,,,1,89,3,6,5, ,34,27,5,14,"$31,390,804 ","$24,235,010 ",$0 ,"$7,155,794 ","$1,498,039 ","$1,603,068 ","$640,102 ",77,19,7,7,1,41,18,0,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2
95113,2008,National Jewish Health,4HRI,CO,No,1994,,2,1.8,"$56,363,243 ","$40,158,223 ","$4,163,827 ",19,0,16,1,18,,,,,,,1,80,1,16,2,"$38,500 ",47,26,0,19,"$244,332 ","$83,055 ",$0 ,"$161,277 ",$0 ,"$370,752 ","$96,600 ",32,7,12,0,5,24,8,0,8,0,3,1,0,0,0,1,1,0,0,0,0,0,1,0,5,1,21
95116,2008,New Jersey Inst. of Technology,5U,NJ,No,1990,USA,3,0,"$89,792,000 ","$40,087,000 ","$11,249,000 ",13,66,63,13,0,,,,,,,0,170,0,11,68,"$770,667 ",50,36,0,79,"$333,527 ","$68,527 ",$0 ,"$265,000 ",$0 ,"$274,446 ","$144,346 ",93,8,0,0,0,42,43,1,35,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95118,2008,New Mexico State Univ.,5U,NM,No,1990,US,1,1,"$120,323,370 ","$86,715,623 ","$1,995,296 ",2,1,5,2,0,,,,,,,2,20,0,0,3, ,2,4,0,3,"$177,944 ","$97,969 ",$0 ,"$79,975 ",$0 ,"$246,741 ","$4,764 ",12,5,1,79,0,15,15,0,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95121,2008,New York Univ.,5U,NY,Yes,1989,US,4,5,"$310,699,000 ","$199,363,000 ","$7,005,000 ",38,2,34,11,27,,,,,,,6,261,9,4,27,"$4,462,645 ",57,26,4,40,"$104,254,314 ","$101,761,576 ","$1,044,899 ","$1,447,839 ","$328,439 ","$4,152,298 ","$1,930,097 ",115,0,0,0,22,90,42,0,40,2,30,6,0,0,0,3,0,0,0,3,0,0,2,1,34,5,4
95123,2008,North Carolina State Univ.,5U,NC,No,1984,USA,6,10,"$366,137,000 ","$151,700,000 ","$19,000,000 ",64,5,107,47,22,,,,,,,5,684,11,44,14, ,73,58,1,69, , , , , ,"$2,825,108 ","$1,145,459 ",154,,,,40,94,106,12,32,62,37,5,0,1,1,3,1,1,1,0,1,0,5,0,64,5,
95124,2008,North Dakota State Univ.,5U,ND,No,1995,USA,1.75,2.25,"$115,513,000 ","$50,038,000 ","$1,037,000 ",121,1,18,3,118,,,,,,,0,353,0,119,3,$0 ,246,236,0,122,"$1,487,811 ","$1,422,088 ",$0 ,"$65,723 ",$0 ,"$486,479 ","$22,265 ",46,8,138,21,4,51,29,0,24,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
95125,2008,Northeastern Univ.,5U,MA,No,2000,USA,2,4,"$56,727,549 ","$38,007,547 ","$18,720,092 ",5,4,11,5,0,,,,,,,3,34,3,,2,"$177,367 ",16,8,0,9,"$444,412 ","$295,276 ",$0 ,"$149,136 ","$16,875 ","$753,110 ","$133,559 ",55,0,0,0,0,71,71,0,52,19,3,2,0,0,0,0,0,0,0,1,0,1,2,1,7,2,1
95127,2008,Northwestern Univ.,5U,IL,Yes,,,6,5,"$368,169,430 ","$265,476,086 ","$22,405,132 ",22,6,34,4,18,,,,,,,2,195,4,10,14, ,84,44,1,28,"$824,426,230 ","$824,426,230 ",$0 ,$0 ,"$48,999,021 ","$2,143,251 ","$1,380,145 ",184,,,,,194,158,,,,32,4,0,0,0,3,3,0,0,1,0,0,3,1,31,2,3
20050257,2008,Nova Scotia Agricultural College,3CN,NS,No,2005,Canada,1,0, , , ,0,0,0,0,0,,,,,,,0,0,0,0,0,$0 ,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,"$14,558 ",$0 ,3,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
95128,2008,Ohio State Univ.,5U,OH,Yes,1990,,6.37,6.38,"$702,563,477 ","$335,097,553 ","$127,605,773 ",17,6,39,14,9,,,,,,,0,173,5,6,11, ,71,36,0,23,"$2,094,803 ","$1,172,050 ",$0 ,"$922,753 ", ,"$2,050,803 ","$459,040 ",142,,,,,103,66,1,62,3,15,5,,,,,,,,,,,2,2,20,0,
95129,2008,Ohio Univ.,5U,OH,Yes,1991,USA,2,0.5,"$25,977,573 ","$16,295,369 ","$4,423,874 ",3,0,4,3,0,,,,,,,3,11,3,0,0,"$900,000 ",5,5,1,3,"$5,872,011 ","$5,872,011 ",$0 ,$0 , , , ,24,,,,,41,41,8,16,17,5,3,,,,,,,,,,,2,0,9,3,
98013,2008,Oklahoma Medical Research Fndtn,4HRI,OK,No,1990,USA,4,1,"$52,969,329 ","$26,359,389 ",$0 ,2,1,3,1,1,,,,,,,0,45,0,2,1,"$256,362 ",36,23,3,3,"$15,608,029 ","$2,286,428 ",$0 ,"$13,321,601 ","$1,028,012 ","$685,665 ","$207,106 ",11,3,,,0,16,10,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
95131,2008,Oklahoma State Univ.,5U,OK,Yes,1995,U.S.A.,3,3,"$138,759,227 ","$43,914,305 ","$10,918,091 ",8,0,8,8,0,,,,,,,0,48,2,6,0,$0 ,29,19,0,8,"$1,207,251 ","$1,139,931 ",$0 ,"$67,320 ",$0 ,"$382,162 ","$151,529 ",51,3,21,9,0,38,17,0,16,1,4,2,0,1,0,0,0,0,0,0,0,1,1,0,8,0,3
95132,2008,Oregon Health & Science Univ.,5U,OR,Yes,1989,USA,5.92,5.65,"$279,849,368 ","$232,208,055 ","$16,612,417 ",41,7,49,18,23,,,,,,,8,269,6,30,12,$0 ,85,30,1,48,"$4,683,605 ","$189,556 ","$258,767 ","$4,235,282 ","$16,665 ","$1,423,123 ","$635,833 ",109,13,,,13,73,34,1,26,7,13,4,0,1,0,1,2,0,0,0,1,1,2,0,32,3,0
95133,2008,Oregon State Univ.,5U,OR,No,1980,,5,2,"$188,056,000 ","$113,614,000 ","$3,373,000 ",39,3,19,2,37,,,,,,,1,157,4,38,0, ,100,82,0,42,"$2,346,225 ","$2,149,125 ",$0 ,"$197,100 ",$0 ,"$917,800 ","$217,221 ",74,14,,,6,70,42,0,42,0,11,1,0,0,0,1,0,0,0,1,0,0,1,0,13,1,4
95135,2008,Penn State Univ.,5U,PA,Yes,1989,,4.5,6.5,"$717,244,000 ","$411,444,000 ","$106,420,000 ",20,6,54,12,8,,,,,,,2,152,1,13,12,$0 ,73,46,0,26,"$1,504,063 ","$657,766 ",$0 ,"$846,297 ","$26,369 ","$1,771,004 ","$1,020,339 ",143,6,79,1673,8,175,107,0,74,33,38,1,0,0,1,1,0,1,1,1,1,0,1,0,32,1,4
95137,2008,Portland State Univ.,5U,OR,No,2005,,1,0.5,"$40,146,879 ","$31,948,422 ","$2,147,618 ",1,1,2,0,1,,,,,,,0,5,0,2,0,$0 ,0,0,0,2,$0 ,$0 ,$0 ,$0 ,$0 ,"$169,541 ",$0 ,13,1,14,14,0,15,9,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95139,2008,Purdue Research Fdn.,5U,IN,No,1988,USA,7,7,"$495,099,000 ","$176,592,000 ","$63,843,000 ",60,22,105,23,37,,,,,,,2,,11,46,25, ,153,99,1,82,"$3,411,728 ","$2,226,145 ","$34,092 ","$1,151,491 ","$124,495 ","$4,322,848 ","$2,779,384 ",227,38,,,47,260,175,0,115,60,24,11,,,,,,,,,,,4,1,63,2,10
95140,2008,Queen's Univ.,3CN,ON,Yes,1984,Canada,13,5,"$168,098,579 ","$88,331,986 ","$33,488,219 ",3,1,9,3,0,,,,,,,1,63,2,1,1,$0 ,37,18,0,4,"$1,186,059 ","$816,168 ","$4,715 ","$365,177 ",$0 ,"$593,931 ","$444,120 ",77,24,20,300,0,25,13,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,
95142,2008,Rensselaer Polytechnic Inst.,5U,NY,No,1993,United States,6,2.5,"$63,197,369 ","$46,838,676 ","$3,544,883 ",7,3,11,3,3,,,,,,,1,56,2,5,3,$0 ,25,10,0,10,"$517,964 ","$108,933 ",$0 ,"$409,031 ","$10,022 ","$1,009,472 ","$426,885 ",53,5,,,1,61,48,0,45,3,20,1,0,0,1,1,0,0,0,0,0,0,1,,16,0,
95144,2008,Research Corporation Technologies,2PMF,AZ,No,1987,,10,13,$0 ,$0 ,$0 ,8,1,5,0,8,,,,,,,0,223,0,0,9,$0 ,182,32,2,9,"$10,079,579 ","$5,880,216 ",$0 ,"$4,199,363 ","$5,661,162 ","$590,685 ","$41,828 ",27,17,5,0,0,3,6,3,0,3,1,0,,,,,,,,,,,,,,,1
95147,2008,Rice Univ.,5U,TX,No,1998,,4,2.5,"$83,562,362 ","$65,061,971 ","$6,396,814 ",33,2,48,5,28,,,,,,,1,54,2,24,9,"$543,135 ",35,4,0,35,"$530,730 ","$56,774 ",$0 ,"$473,956 ","$1,032 ","$1,367,398 ","$902,809 ",68,10,11,0,6,100,96,35,38,23,34,2,0,0,0,2,0,0,0,1,1,0,1,0,21,1,
