year2,state,fage4,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2009,56,d) 3,979,1024,6869,7516,34,3.1,180,16.4,913,152,761,2,12.1,2206,827,1379,11,29.4,-1293,-17.3,24.2,0,134,134,726
2009,56,e) 4,798,820,5225,5781,24,2.7,147,16.7,651,68,583,1.2,11.3,1762,626,1136,10.8,30.5,-1111,-19.2,22.6,0,117,117,541
2009,56,f) 5,646,657,4072,4227,25,3.6,105,15.1,664,125,539,3,15.7,973,368,605,8.7,23,-309,-7.3,31.4,0,80,80,313
2009,56,g) 6 to 10,2833,2905,22324,23189,86,2.9,287,9.6,3025,272,2753,1.2,13,4755,1382,3373,6,20.5,-1730,-7.5,26,0,198,198,1026
2009,56,h) 11 to 15,1964,2075,17725,18148,68,3.2,182,8.5,2036,328,1708,1.8,11.2,2881,885,1996,4.9,15.9,-845,-4.7,22.4,0,117,117,653
2009,56,i) 16 to 20,1301,1390,17236,17635,49,3.5,106,7.5,1747,147,1600,0.8,9.9,2545,800,1745,4.5,14.4,-798,-4.5,19.8,0,64,64,380
2009,56,j) 21 to 25,1025,1219,17663,17993,29,2.4,54,4.4,1352,257,1095,1.4,7.5,2011,348,1663,1.9,11.2,-659,-3.7,15,0,36,36,246
2009,56,k) 26+,1287,1757,27741,28188,54,3,90,5.1,2747,338,2409,1.2,9.7,3641,671,2970,2.4,12.9,-894,-3.2,19.4,0,57,58,297
2009,56,l) Left Censored,1605,3166,72244,73799,151,4.8,158,5,7120,1237,5883,1.7,9.6,10229,2124,8105,2.9,13.9,-3109,-4.3,19.2,0,42,42,574
2010,01,a) 0,4378,4464,30082,15124,4402,197.2,0,0,29917,29917,0,197.8,197.8,0,0,0,0,0,29917,197.8,0,0,,,
2010,01,b) 1,3695,3912,25299,28454,137,3,1220,27.1,5858,593,5265,2.1,20.6,12168,7512,4656,26.4,42.8,-6310,-22.2,41.2,0,976,976,6524
2010,01,c) 2,3651,3729,26508,27559,134,3.3,869,21.3,5052,458,4594,1.7,18.3,7153,3794,3359,13.8,26,-2101,-7.7,36.6,0,726,726,3184
2010,01,d) 3,3610,3688,29683,31172,123,3.1,720,18.1,4527,614,3913,2,14.5,7504,3223,4281,10.3,24.1,-2977,-9.6,29,0,592,592,2842
2010,01,e) 4,3213,3411,28203,29161,99,2.7,563,15.5,4088,657,3431,2.3,14,6003,2722,3281,9.3,20.6,-1915,-6.6,28,0,458,460,2415
2010,01,f) 5,2986,3106,29439,30621,95,2.9,429,13.2,4385,487,3898,1.6,14.3,6748,3118,3630,10.2,22,-2363,-7.7,28.6,0,337,346,2780
2010,01,g) 6 to 10,11455,12247,130644,133732,333,2.6,1330,10.5,15200,2973,12227,2.2,11.4,21376,6814,14562,5.1,16,-6176,-4.6,22.8,0,1032,1035,5632
2010,01,h) 11 to 15,9185,10190,117218,124186,272,2.6,970,9.2,11969,2617,9352,2.1,9.6,25904,10977,14927,8.8,20.9,-13935,-11.3,19.2,0,712,713,8546
2010,01,i) 16 to 20,6527,7462,106390,106809,209,2.7,581,7.6,13125,3130,9995,2.9,12.3,13962,3744,10218,3.5,13.1,-837,-0.8,24.6,0,412,412,2790
2010,01,j) 21 to 25,5407,7054,142508,144514,267,3.8,395,5.6,11822,3082,8740,2.1,8.2,15834,3107,12727,2.1,11,-4012,-2.8,16.4,0,271,271,1328
2010,01,k) 26+,6882,10493,207428,210557,309,2.9,496,4.7,18450,5691,12759,2.7,8.8,24708,4719,19989,2.2,11.7,-6258,-2.9,17.6,0,285,286,2885
2010,01,l) Left Censored,7652,22150,685207,695732,878,4,1008,4.5,52603,11272,41331,1.6,7.6,73652,14642,59010,2.1,10.6,-21049,-3,15.2,0,244,258,2369
2010,02,a) 0,976,991,4770,2445,956,192.9,0,0,4651,4651,0,190.2,190.2,0,0,0,0,0,4651,190.2,0,0,,,
2010,02,b) 1,774,799,4625,4735,4,0.4,260,27.6,1039,16,1023,0.3,21.9,1258,704,554,14.9,26.6,-219,-4.7,43.8,0,175,175,551
2010,02,c) 2,751,783,4646,4832,45,5.4,163,19.4,1003,156,847,3.2,20.8,1374,797,577,16.5,28.4,-371,-7.6,41.6,0,107,107,651
2010,02,d) 3,711,725,4813,4847,40,5.3,104,13.7,857,112,745,2.3,17.7,924,487,437,10,19.1,-67,-1.4,35.4,0,70,70,386
2010,02,e) 4,643,674,5486,5721,34,4.8,112,15.8,970,103,867,1.8,17,1439,655,784,11.4,25.2,-469,-8.2,34,0,81,81,483
2010,02,f) 5,539,549,4137,4164,29,5.1,77,13.5,711,111,600,2.7,17.1,765,278,487,6.7,18.4,-54,-1.3,34.2,0,48,48,213
2010,02,g) 6 to 10,2425,2557,27834,27473,120,4.6,247,9.5,4704,735,3969,2.7,17.1,3981,1071,2910,3.9,14.5,723,2.6,29,0,144,144,544
2010,02,h) 11 to 15,1736,1890,21419,21693,91,4.7,166,8.6,2737,735,2002,3.4,12.6,3284,889,2395,4.1,15.1,-547,-2.5,25.2,0,95,95,554
2010,02,i) 16 to 20,1254,1362,12625,12589,64,4.6,100,7.3,1689,199,1490,1.6,13.4,1617,572,1045,4.5,12.8,72,0.6,25.6,0,53,53,375
2010,02,j) 21 to 25,1010,1178,23712,23804,37,3.1,75,6.3,2165,122,2043,0.5,9.1,2348,302,2046,1.3,9.9,-183,-0.8,18.2,0,36,44,195
2010,02,k) 26+,1335,2104,44419,44654,79,3.7,93,4.4,5525,1126,4399,2.5,12.4,5994,777,5217,1.7,13.4,-469,-1,24.8,0,49,49,272
2010,02,l) Left Censored,1250,3250,94168,94292,159,4.9,123,3.8,8433,1419,7014,1.5,8.9,8680,1375,7305,1.5,9.2,-247,-0.3,17.8,0,16,16,62
2010,04,a) 0,7616,7727,61638,31147,7541,195.2,0,0,60983,60983,0,195.8,195.8,0,0,0,0,0,60983,195.8,0,0,,,
2010,04,b) 1,5945,6034,49157,52361,29,0.4,2220,30.8,11431,483,10948,0.9,21.8,17839,10006,7833,19.1,34.1,-6408,-12.3,43.6,0,1755,1755,8596
2010,04,c) 2,6166,6363,46174,49387,259,3.7,1630,23.2,7805,1028,6777,2.1,15.8,14231,7142,7089,14.5,28.8,-6426,-13,31.6,0,1277,1277,6120
2010,04,d) 3,5622,5767,43656,46916,230,3.6,1315,20.9,6691,1094,5597,2.3,14.3,13210,7278,5932,15.5,28.2,-6519,-13.9,28.6,0,1021,1021,6081
2010,04,e) 4,5482,5692,49681,51784,235,3.8,1167,19,8689,1392,7297,2.7,16.8,12895,6159,6736,11.9,24.9,-4206,-8.1,33.6,0,941,941,5225
2010,04,f) 5,4471,4682,41653,44073,156,3.1,846,16.9,5925,908,5017,2.1,13.4,10764,4754,6010,10.8,24.4,-4839,-11,26.8,0,626,627,4032
2010,04,g) 6 to 10,16323,17454,191151,200353,733,4,2451,13.4,24369,6112,18257,3.1,12.2,42773,13804,28969,6.9,21.3,-18404,-9.1,24.4,0,1806,1806,10852
2010,04,h) 11 to 15,10933,12142,161213,168315,511,4.1,1469,11.6,19414,5102,14312,3,11.5,33617,10113,23504,6,20,-14203,-8.5,23,0,984,993,7098
2010,04,i) 16 to 20,6894,8211,129859,133648,328,3.9,716,8.5,14373,4642,9731,3.5,10.8,21951,4169,17782,3.1,16.4,-7578,-5.6,21.6,0,487,487,3080
2010,04,j) 21 to 25,5502,8281,165355,171068,348,4.2,554,6.6,14544,5754,8790,3.4,8.5,25969,4792,21177,2.8,15.2,-11425,-6.7,17,0,313,327,2513
2010,04,k) 26+,5958,10181,244126,250627,461,4.5,718,7,24390,7467,16923,3,9.7,37392,11675,25717,4.7,14.9,-13002,-5.2,19.4,0,280,298,1840
2010,04,l) Left Censored,5740,22654,853035,861472,1477,6.5,1389,6.1,94511,28527,65984,3.3,11,111384,24962,86422,2.9,12.9,-16873,-1.9,22,0,142,157,1189
2010,05,a) 0,3177,3234,22009,11112,3166,195.8,0,0,21794,21794,0,196.1,196.1,0,0,0,0,0,21794,196.1,0,0,,,
2010,05,b) 1,2571,2655,18711,19503,12,0.4,842,27.1,4093,233,3860,1.2,21,5677,3580,2097,18.4,29.1,-1584,-8.1,42,0,650,650,2972
2010,05,c) 2,2507,2528,17714,18824,85,3.1,537,19.6,2964,274,2690,1.5,15.7,5183,2274,2909,12.1,27.5,-2219,-11.8,31.4,0,434,434,1763
2010,05,d) 3,2298,2345,17926,18139,87,3.5,422,16.9,3065,417,2648,2.3,16.9,3491,1618,1873,8.9,19.2,-426,-2.3,33.8,0,332,332,1388
2010,05,e) 4,2284,2479,18710,19301,94,3.6,350,13.5,2649,636,2013,3.3,13.7,3830,1740,2090,9,19.8,-1181,-6.1,27.4,0,280,280,1419
2010,05,f) 5,2049,2121,16018,16637,83,3.7,286,12.9,1968,284,1684,1.7,11.8,3205,1391,1814,8.4,19.3,-1237,-7.5,23.6,0,204,204,1015
2010,05,g) 6 to 10,7938,8432,72662,74897,256,2.9,852,9.8,8413,1455,6958,1.9,11.2,12882,4999,7883,6.7,17.2,-4469,-6,22.4,0,653,653,4336
2010,05,h) 11 to 15,5829,6618,65200,65792,203,3,565,8.3,8254,2346,5908,3.6,12.5,9437,3075,6362,4.7,14.3,-1183,-1.8,25,0,353,353,2430
2010,05,i) 16 to 20,4419,5001,53503,54572,160,3.1,375,7.4,6329,2165,4164,4,11.6,8467,1996,6471,3.7,15.5,-2138,-3.9,23.2,0,261,261,1339
2010,05,j) 21 to 25,3203,4110,81836,82564,123,3,248,6,7094,2279,4815,2.8,8.6,8550,2085,6465,2.5,10.4,-1456,-1.8,17.2,0,171,171,1389
2010,05,k) 26+,4529,6497,129237,129416,198,3,317,4.8,14248,3586,10662,2.8,11,14606,3148,11458,2.4,11.3,-358,-0.3,22,0,189,190,1144
2010,05,l) Left Censored,5199,13893,447989,452366,612,4.4,570,4.1,36311,7807,28504,1.7,8,45065,7871,37194,1.7,10,-8754,-2,16,0,136,138,2299
2010,06,a) 0,49320,50062,296259,149393,49253,196.8,0,0,293733,293733,0,196.6,196.6,0,0,0,0,0,293733,196.6,0,0,,,
2010,06,b) 1,39287,39743,267578,291164,94,0.2,13352,28.5,58264,1390,56874,0.5,20,105436,61351,44085,21.1,36.2,-47172,-16.2,40,0,10116,10128,50835
2010,06,c) 2,38470,39199,278843,292170,1633,3.8,8881,20.8,51492,7738,43754,2.6,17.6,78146,38174,39972,13.1,26.7,-26654,-9.1,35.2,0,6855,6865,30588
2010,06,d) 3,35265,35745,263321,278690,1489,3.9,7181,18.6,43246,7446,35800,2.7,15.5,73983,39394,34589,14.1,26.5,-30737,-11,31,0,5464,5464,33292
2010,06,e) 4,34951,36423,307141,320670,1408,3.6,6188,16,44346,8197,36149,2.6,13.8,71403,29190,42213,9.1,22.3,-27057,-8.5,27.6,0,4612,4619,22532
2010,06,f) 5,30041,32032,286994,303358,1176,3.5,5009,14.8,40900,5671,35229,1.9,13.5,73627,37220,36407,12.3,24.3,-32727,-10.8,27,0,3671,3676,27310
2010,06,g) 6 to 10,111002,117149,1204766,1267928,4245,3.5,14965,12.2,155902,37692,118210,3,12.3,282226,94127,188099,7.4,22.3,-126324,-10,24.6,0,10592,10598,71829
2010,06,h) 11 to 15,72174,79210,1000714,1036343,2721,3.3,8080,9.9,110734,24679,86055,2.4,10.7,181991,55750,126241,5.4,17.6,-71257,-6.9,21.4,0,5400,5430,38961
2010,06,i) 16 to 20,49747,57138,850283,887507,2009,3.4,4974,8.5,83388,17233,66155,1.9,9.4,157835,44498,113337,5,17.8,-74447,-8.4,18.8,0,3332,3340,27266
2010,06,j) 21 to 25,43396,55373,1078073,1100977,1912,3.4,4023,7.1,92011,19629,72382,1.8,8.4,137819,33301,104518,3,12.5,-45808,-4.1,16.8,0,2498,2504,17191
2010,06,k) 26+,49340,75794,1707120,1721982,2729,3.6,4536,5.9,183881,54765,129116,3.2,10.7,213604,57185,156419,3.3,12.4,-29723,-1.7,21.4,0,2372,2411,17245
2010,06,l) Left Censored,41059,131911,4869390,4957494,6652,5,7505,5.7,439406,129954,309452,2.6,8.9,615613,125256,490357,2.5,12.4,-176207,-3.5,17.8,0,1538,1575,19928
2010,08,a) 0,9152,9219,49800,25248,9033,196,0,0,49104,49104,0,194.5,194.5,0,0,0,0,0,49104,194.5,0,0,,,
2010,08,b) 1,6902,6958,41074,44559,15,0.2,2493,30.1,8793,118,8675,0.3,19.7,15763,10114,5649,22.7,35.4,-6970,-15.7,39.4,0,1794,1794,8542
2010,08,c) 2,6888,6958,43012,45431,322,4.2,1735,22.7,7385,1395,5990,3.1,16.3,12222,6647,5575,14.6,26.9,-4837,-10.6,32.6,0,1271,1276,5449
2010,08,d) 3,6313,6379,44999,47500,311,4.5,1350,19.6,6898,1498,5400,3.2,14.5,11900,5790,6110,12.2,25.1,-5002,-10.6,29,0,984,984,4771
2010,08,e) 4,6015,6209,44862,47092,291,4.4,1166,17.6,6479,1050,5429,2.2,13.8,10938,4731,6207,10,23.2,-4459,-9.4,27.6,0,796,796,3612
2010,08,f) 5,5411,5535,47158,49119,216,3.7,970,16.4,6537,731,5806,1.5,13.3,10459,3992,6467,8.1,21.3,-3922,-8,26.6,0,679,679,3274
2010,08,g) 6 to 10,20348,21292,180635,188214,876,3.9,2819,12.7,22254,4711,17543,2.5,11.8,37411,13830,23581,7.3,19.9,-15157,-8.1,23.6,0,1818,1818,10621
2010,08,h) 11 to 15,13871,15141,160023,166106,605,3.9,1688,10.8,17757,3493,14264,2.1,10.7,29922,8406,21516,5.1,18,-12165,-7.3,21.4,0,995,995,5206
2010,08,i) 16 to 20,9312,10548,141675,144496,434,4,945,8.8,14194,3098,11096,2.1,9.8,19835,5213,14622,3.6,13.7,-5641,-3.9,19.6,0,563,563,3524
2010,08,j) 21 to 25,6510,8247,136793,140888,281,3.3,583,6.9,11807,2779,9028,2,8.4,19996,5910,14086,4.2,14.2,-8189,-5.8,16.8,0,310,316,3179
2010,08,k) 26+,7666,11911,264382,265064,430,3.6,783,6.5,33737,7442,26295,2.8,12.7,35101,9052,26049,3.4,13.2,-1364,-0.5,25.4,0,321,322,2140
2010,08,l) Left Censored,7376,22484,767727,779847,1447,6.5,1323,5.9,79908,26168,53740,3.4,10.2,104148,20135,84013,2.6,13.4,-24240,-3.2,20.4,0,194,194,1413
2010,09,a) 0,3797,3868,24799,12468,3793,196.1,0,0,24662,24662,0,197.8,197.8,0,0,0,0,0,24662,197.8,0,0,,,
2010,09,b) 1,3064,3076,21175,23061,9,0.3,901,25.3,4827,38,4789,0.2,20.9,8598,4942,3656,21.4,37.3,-3771,-16.4,41.8,0,662,663,3864
2010,09,c) 2,3117,3162,21523,21814,107,3.1,635,18.6,4064,798,3266,3.7,18.6,4645,2273,2372,10.4,21.3,-581,-2.7,37.2,0,482,483,1862
2010,09,d) 3,2704,2736,20800,22080,115,3.9,519,17.7,3023,699,2324,3.2,13.7,5583,2619,2964,11.9,25.3,-2560,-11.6,27.4,0,403,403,2201
2010,09,e) 4,2791,2974,25464,26346,121,3.9,461,14.7,3226,465,2761,1.8,12.2,4989,1681,3308,6.4,18.9,-1763,-6.7,24.4,0,324,324,1135
2010,09,f) 5,2501,2570,23824,24680,78,2.9,379,14,3072,555,2517,2.2,12.4,4784,2454,2330,9.9,19.4,-1712,-7,24.8,0,283,283,2167
2010,09,g) 6 to 10,9774,10243,101626,104186,335,3.1,1172,11,11220,1679,9541,1.6,10.8,16340,5630,10710,5.4,15.7,-5120,-4.9,21.6,0,830,830,4368
2010,09,h) 11 to 15,7964,8524,100369,102999,271,3.1,734,8.4,9145,1702,7443,1.7,8.9,14404,3922,10482,3.8,14,-5259,-5.1,17.8,0,489,489,3065
2010,09,i) 16 to 20,6259,6820,81067,82419,178,2.6,470,6.8,7781,1584,6197,1.9,9.4,10485,2225,8260,2.7,12.7,-2704,-3.3,18.8,0,316,316,1795
2010,09,j) 21 to 25,6095,7145,117579,118695,252,3.5,465,6.4,10007,2747,7260,2.3,8.4,12239,3131,9108,2.6,10.3,-2232,-1.9,16.8,0,286,287,1918
2010,09,k) 26+,6719,9329,167072,170079,306,3.2,498,5.3,15412,4187,11225,2.5,9.1,21425,5745,15680,3.4,12.6,-6013,-3.5,18.2,0,271,273,2842
2010,09,l) Left Censored,9605,20008,732717,741099,794,3.9,1048,5.2,59180,12970,46210,1.8,8,75943,13834,62109,1.9,10.2,-16763,-2.2,16,0,296,297,3409
2010,10,a) 0,1155,1161,8099,4068,1142,196.7,0,0,8062,,,,198.2,0,0,0,0,0,8062,198.2,0,1,,,
2010,10,b) 1,941,954,7390,7871,2,0.2,291,26.2,1582,,,,20.1,2543,1203,1340,15.3,32.3,-961,-12.2,40.2,1,232,232,947
2010,10,c) 2,955,972,6852,7463,38,3.6,195,18.6,1050,110,940,1.5,14.1,2272,1544,728,20.7,30.4,-1222,-16.3,28.2,0,159,159,1458
2010,10,d) 3,784,822,6995,7032,34,3.9,138,15.8,1151,379,772,5.4,16.4,1225,560,665,8,17.4,-74,-1,32.8,0,94,94,470
2010,10,e) 4,812,829,6758,6774,28,3.2,121,13.9,823,103,720,1.5,12.1,855,325,530,4.8,12.6,-32,-0.5,24.2,0,92,92,280
2010,10,f) 5,735,741,5578,5738,38,4.9,101,13.1,766,123,643,2.1,13.3,1086,338,748,5.9,18.9,-320,-5.6,26.6,0,77,77,300
2010,10,g) 6 to 10,2921,3030,28209,28915,112,3.6,372,11.8,4333,1560,2773,5.4,15,5745,2184,3561,7.6,19.9,-1412,-4.9,30,0,288,288,1924
2010,10,h) 11 to 15,2049,2235,24332,25284,82,3.6,232,10.1,2265,301,1964,1.2,9,4169,1211,2958,4.8,16.5,-1904,-7.5,18,0,153,153,538
2010,10,i) 16 to 20,1474,1650,21076,21429,59,3.5,140,8.3,2166,523,1643,2.4,10.1,2872,810,2062,3.8,13.4,-706,-3.3,20.2,0,92,92,278
2010,10,j) 21 to 25,1305,1570,21490,21861,38,2.4,96,6,1826,605,1221,2.8,8.4,2567,652,1915,3,11.7,-741,-3.3,16.8,0,48,48,366
2010,10,k) 26+,1444,2008,43879,44466,78,3.8,122,6,3460,883,2577,2,7.8,4634,1192,3442,2.7,10.4,-1174,-2.6,15.6,0,53,53,319
2010,10,l) Left Censored,2529,5602,178913,183258,286,5.1,411,7.3,13492,3363,10129,1.8,7.4,22182,5629,16553,3.1,12.1,-8690,-4.7,14.8,0,48,48,407
2010,11,a) 0,957,973,7314,3672,959,197.1,0,0,7285,7285,0,198.4,198.4,0,0,0,0,0,7285,198.4,0,0,,,
2010,11,b) 1,712,712,5684,5920,0,0,179,22.2,1474,0,1474,0,24.9,1946,665,1281,11.2,32.9,-472,-8,49.8,0,135,135,539
2010,11,c) 2,663,672,6634,6687,25,3.5,124,17.2,1160,369,791,5.5,17.3,1266,639,627,9.6,18.9,-106,-1.6,34.6,0,94,94,420
2010,11,d) 3,669,677,6170,6180,28,3.9,98,13.8,1062,99,963,1.6,17.2,1081,481,600,7.8,17.5,-19,-0.3,34.4,0,71,71,277
2010,11,e) 4,652,670,6554,6704,25,3.6,84,12.1,1054,94,960,1.4,15.7,1353,484,869,7.2,20.2,-299,-4.5,31.4,0,62,63,402
2010,11,f) 5,806,826,7920,8247,29,3.4,83,9.8,977,147,830,1.8,11.8,1630,678,952,8.2,19.8,-653,-8,23.6,0,65,65,638
2010,11,g) 6 to 10,2119,2212,32251,32910,64,2.8,202,8.9,3709,543,3166,1.6,11.3,5027,1291,3736,3.9,15.3,-1318,-4,22.6,0,147,147,1054
2010,11,h) 11 to 15,1863,2049,37440,37854,87,4.2,148,7.1,4468,1636,2832,4.3,11.8,5295,1120,4175,3,14,-827,-2.2,23.6,0,99,99,716
2010,11,i) 16 to 20,1364,1527,30706,31197,68,4.4,96,6.2,3016,741,2275,2.4,9.7,3997,576,3421,1.8,12.8,-981,-3.1,19.4,0,63,63,213
2010,11,j) 21 to 25,1215,1427,27497,27285,74,5.2,82,5.7,2958,685,2273,2.5,10.8,2533,503,2030,1.8,9.3,425,1.5,18.6,0,54,54,194
2010,11,k) 26+,1736,2298,82141,81267,155,6.8,143,6.3,9424,1284,8140,1.6,11.6,7675,1648,6027,2,9.4,1749,2.2,18.8,0,53,53,296
2010,11,l) Left Censored,2854,5912,227340,229150,461,7.8,423,7.2,21320,6761,14559,3,9.3,24939,5624,19315,2.5,10.9,-3619,-1.6,18.6,0,59,59,1155
2010,12,a) 0,34135,34545,206025,104135,33805,195.7,0,0,203781,203781,0,195.7,195.7,0,0,0,0,0,203781,195.7,0,0,,,
2010,12,b) 1,24534,24768,172607,177546,51,0.2,8895,30.2,47901,1348,46553,0.8,27,57778,35082,22696,19.8,32.5,-9877,-5.5,54,0,6996,6996,30265
2010,12,c) 2,23162,23454,149564,156302,1151,4.5,5949,23.1,33161,4369,28792,2.8,21.2,46636,26709,19927,17.1,29.8,-13475,-8.6,42.4,0,4662,4662,23142
2010,12,d) 3,21143,21598,148970,161865,1099,4.7,4728,20.3,21016,3978,17038,2.5,13,46806,19304,27502,11.9,28.9,-25790,-15.9,26,0,3596,3596,16344
2010,12,e) 4,20198,20743,138050,150622,1147,5.2,4000,18.1,25134,4859,20275,3.2,16.7,50277,24211,26066,16.1,33.4,-25143,-16.7,33.4,0,2987,2987,20556
2010,12,f) 5,18280,18936,156159,160490,915,4.5,3653,18.1,23608,4746,18862,3,14.7,32270,13961,18309,8.7,20.1,-8662,-5.4,29.4,0,2645,2646,10882
2010,12,g) 6 to 10,65347,68213,580801,604264,2873,4,9760,13.7,88786,20669,68117,3.4,14.7,135711,50233,85478,8.3,22.5,-46925,-7.8,29.4,0,6909,6920,38412
2010,12,h) 11 to 15,40806,44453,543477,561938,1776,3.9,4838,10.5,66804,27874,38930,5,11.9,103725,27261,76464,4.9,18.5,-36921,-6.6,23.8,0,3195,3197,18106
2010,12,i) 16 to 20,29000,33129,452794,464572,1171,3.4,3074,9,60890,14202,46688,3.1,13.1,84445,31410,53035,6.8,18.2,-23555,-5.1,26.2,0,2002,2010,14313
2010,12,j) 21 to 25,21482,27867,549902,547427,1105,3.9,2057,7.3,73451,12995,60456,2.4,13.4,68501,16861,51640,3.1,12.5,4950,0.9,25,0,1281,1291,9475
2010,12,k) 26+,21193,34059,710985,724213,1369,4,2061,6,74331,23906,50425,3.3,10.3,100786,29176,71610,4,13.9,-26455,-3.6,20.6,0,1011,1016,9632
2010,12,l) Left Censored,17830,71940,2606901,2620173,4164,5.8,4654,6.5,259508,75893,183615,2.9,9.9,286052,64692,221360,2.5,10.9,-26544,-1,19.8,0,647,675,7774
2010,13,a) 0,12215,12333,69191,35145,12095,196.1,0,0,68092,68092,0,193.7,193.7,0,0,0,0,0,68092,193.7,0,0,,,
2010,13,b) 1,9484,9842,69536,74042,249,2.2,3346,29.1,16640,1452,15188,2,22.5,25651,14762,10889,19.9,34.6,-9011,-12.1,45,0,2663,2663,12915
2010,13,c) 2,9672,9851,64402,70886,392,3.6,2389,22.1,10821,1557,9264,2.2,15.3,23789,15013,8776,21.2,33.6,-12968,-18.3,30.6,0,1849,1849,12938
2010,13,d) 3,8947,9122,63505,74872,413,4.2,1887,19.2,11324,1951,9373,2.6,15.1,34058,10011,24047,13.4,45.5,-22734,-30.4,30.2,0,1424,1424,8031
2010,13,e) 4,8135,8488,70215,74882,335,3.7,1601,17.6,9698,1642,8056,2.2,13,19032,8735,10297,11.7,25.4,-9334,-12.4,26,0,1207,1207,7089
2010,13,f) 5,7334,7804,72168,74936,433,5.3,1216,14.9,9878,2540,7338,3.4,13.2,15414,6581,8833,8.8,20.6,-5536,-7.4,26.4,0,923,923,5860
2010,13,g) 6 to 10,27481,29083,328403,329421,1004,3.3,3738,12.3,53536,8564,44972,2.6,16.3,55571,18566,37005,5.6,16.9,-2035,-0.6,32.6,0,2658,2658,14090
2010,13,h) 11 to 15,19145,21154,250322,258504,720,3.3,2210,10.1,28447,6025,22422,2.3,11,44812,13948,30864,5.4,17.3,-16365,-6.3,22,0,1451,1451,10094
2010,13,i) 16 to 20,12472,14682,219145,222045,474,3.2,1210,8,25727,5307,20420,2.4,11.6,31527,7377,24150,3.3,14.2,-5800,-2.6,23.2,0,789,791,4797
2010,13,j) 21 to 25,9637,12740,256957,263948,449,3.5,845,6.5,22836,7040,15796,2.7,8.7,36818,8617,28201,3.3,13.9,-13982,-5.2,17.4,0,525,527,5449
2010,13,k) 26+,10879,17060,381146,385812,609,3.5,1029,6,39215,9594,29621,2.5,10.2,48547,10456,38091,2.7,12.6,-9332,-2.4,20.4,0,465,474,3457
2010,13,l) Left Censored,11817,40583,1463642,1480583,1956,4.8,2518,6.2,128880,49971,78909,3.4,8.7,162761,38311,124450,2.6,11,-33881,-2.3,17.4,0,358,382,6001
2010,15,a) 0,1368,1381,10523,5283,1366,197.8,0,0,10481,,,,198.4,0,0,0,0,0,10481,198.4,0,1,,,
2010,15,b) 1,1131,1147,11394,9863,8,0.6,367,27.4,5472,,,,55.5,2410,1493,917,15.1,24.4,3062,31.1,48.8,1,284,284,1264
2010,15,c) 2,1101,1130,7542,8016,51,4.2,252,20.5,1298,244,1054,3,16.2,2245,873,1372,10.9,28,-947,-11.8,32.4,0,199,199,753
2010,15,d) 3,1157,1165,9350,9489,56,4.6,176,14.4,1707,533,1174,5.6,18,1984,930,1054,9.8,20.9,-277,-2.9,36,0,140,140,788
2010,15,e) 4,1043,1112,9621,10377,48,4.1,176,15,1116,171,945,1.6,10.8,2628,1287,1341,12.4,25.3,-1512,-14.5,21.6,0,129,129,791
2010,15,f) 5,936,958,9930,10257,33,3.3,155,15.3,1247,231,1016,2.3,12.2,1901,660,1241,6.4,18.5,-654,-6.3,24.4,0,114,114,522
2010,15,g) 6 to 10,3824,4114,40430,41713,117,2.7,448,10.5,4740,967,3773,2.3,11.4,7305,2628,4677,6.3,17.5,-2565,-6.1,22.8,0,317,317,2093
2010,15,h) 11 to 15,2758,2979,31460,31929,80,2.6,247,8.1,3854,448,3406,1.4,12.1,4792,1211,3581,3.8,15,-938,-2.9,24.2,0,155,155,852
2010,15,i) 16 to 20,2134,2487,37043,37795,73,2.9,158,6.2,3312,673,2639,1.8,8.8,4815,919,3896,2.4,12.7,-1503,-3.9,17.6,0,107,108,733
2010,15,j) 21 to 25,1920,2354,39497,41105,70,2.9,150,6.3,2796,738,2058,1.8,6.8,6012,2198,3814,5.3,14.6,-3216,-7.8,13.6,0,103,103,1932
2010,15,k) 26+,2504,3563,61370,62874,108,3,199,5.5,4536,989,3547,1.6,7.2,7544,1636,5908,2.6,12,-3008,-4.8,14.4,0,102,102,1037
2010,15,l) Left Censored,2941,6833,206994,211111,319,4.6,376,5.5,15511,4292,11219,2,7.3,23745,6193,17552,2.9,11.2,-8234,-3.9,14.6,0,57,57,411
2010,16,a) 0,2274,2303,11608,5843,2263,196.5,0,0,11530,,,,197.3,0,0,0,0,0,11530,197.3,0,1,,,
2010,16,b) 1,1817,1830,14834,14642,3,0.1,727,32.8,4705,,,,32.1,4321,2717,1604,18.6,29.5,384,2.6,59,1,542,542,2238
2010,16,c) 2,2059,2076,11553,11860,127,5.7,479,21.3,2492,365,2127,3.1,21,3106,1448,1658,12.2,26.2,-614,-5.2,42,0,353,353,1088
2010,16,d) 3,2030,2050,12962,13407,122,5.5,494,22.1,2042,421,1621,3.1,15.2,2932,1542,1390,11.5,21.9,-890,-6.7,30.4,0,346,346,1223
