[ID],Year,Institution,state,Tot Lic/Opt Exe,Gross Lic Inc
96041,2003,M.D. Anderson Cancer Ctr.,TX,24,"$3,571,963"
95147,2003,Rice Univ.,TX,1,"$12,740"
98005,2003,Southern Methodist Univ.,TX,0,"$1,732"
95171,2003,Texas A&M Univ. System,TX,81,"$7,311,571"
95172,2003,Texas Tech Univ.,TX,5,"$70,242"
95201,2003,Univ. of Houston,TX,2,"$252,354"
95233,2003,Univ. of North Texas Health Science Ctr.,TX,2,"$5,973"
95248,2003,Univ. of Texas at Austin,TX,20,"$3,919,605"
96036,2003,Univ. of Texas at Dallas,TX,4,"$75,000"
97021,2003,Univ. of Texas at San Antonio,TX,0,0
95249,2003,Univ. of Texas Health Science Ctr. Houston,TX,29,"$1,219,696"
95246,2003,Univ. of Texas Health Science Ctr. San Antonio,TX,24,"$2,438,452"
95251,2003,Univ. of Texas Medical Branch,TX,19,"$294,468"
95252,2003,Univ. of Texas Southwestern Med. Ctr.,TX,33,"$10,912,703"
95010,2004,Baylor College of Medicine,TX,54,"$7,275,000"
96041,2004,M.D. Anderson Cancer Ctr.,TX,33,"$4,998,463"
95147,2004,Rice Univ.,TX,4,"$122,000"
98005,2004,Southern Methodist Univ.,TX,2,$856
95172,2004,Texas Tech Univ.,TX,5,"$157,365"
95201,2004,Univ. of Houston,TX,4,"$534,053"
95233,2004,Univ. of North Texas Health Science Ctr.,TX,1,"$60,300"
95248,2004,Univ. of Texas at Austin,TX,23,"$5,057,647"
95249,2004,Univ. of Texas Health Science Ctr. Houston,TX,25,"$2,270,441"
95246,2004,Univ. of Texas Health Science Ctr. San Antonio,TX,10,"$2,263,670"
95251,2004,Univ. of Texas Medical Branch,TX,15,"$225,865"
95252,2004,Univ. of Texas Southwestern Med. Ctr.,TX,34,"$11,981,554"
95010,2005,Baylor College of Medicine,TX,45,"$7,498,000"
96041,2005,M.D. Anderson Cancer Ctr.,TX,19,"$3,843,883"
95147,2005,Rice Univ.,TX,11,"$692,369"
98005,2005,Southern Methodist Univ.,TX,0,"$2,788"
95171,2005,Texas A&M Univ. System,TX,44,"$7,846,650"
95172,2005,Texas Tech Univ.,TX,7,"$106,795"
95201,2005,Univ. of Houston,TX,14,"$543,664"
95233,2005,Univ. of North Texas Health Science Ctr.,TX,2,"$195,107"
95247,2005,Univ. of Texas Arlington,TX,3,"$1,167,010"
95248,2005,Univ. of Texas at Austin,TX,25,"$6,773,824"
95249,2005,Univ. of Texas Health Science Ctr. Houston,TX,30,"$3,484,772"
95246,2005,Univ. of Texas Health Science Ctr. San Antonio,TX,17,"$1,713,616"
95251,2005,Univ. of Texas Medical Branch,TX,20,"$1,979,626"
95252,2005,Univ. of Texas Southwestern Med. Ctr.,TX,39,"$12,526,652"
95010,2006,Baylor College of Medicine,TX,55,"$9,437,000"
96041,2006,M.D. Anderson Cancer Ctr.,TX,24,"$6,326,441"
95147,2006,Rice Univ.,TX,6,"$431,003"
98005,2006,Southern Methodist Univ.,TX,0,"$1,792"
95171,2006,Texas A&M Univ. System,TX,73,"$6,418,994"
95233,2006,Univ. of North Texas Health Science Ctr.,TX,6,"$46,403"
95248,2006,Univ. of Texas at Austin,TX,50,"$8,431,700"
95249,2006,Univ. of Texas Health Science Ctr. Houston,TX,35,"$3,270,024"
95251,2006,Univ. of Texas Medical Branch,TX,13,"$950,678"
95252,2006,Univ. of Texas Southwestern Med. Ctr.,TX,15,"$12,277,436"
95010,2007,Baylor College of Medicine,TX,63,"$11,048,000"
96041,2007,M.D. Anderson Cancer Ctr.,TX,41,"$7,021,083"
95147,2007,Rice Univ.,TX,14,"$383,260"
95171,2007,Texas A&M Univ. System,TX,58,"$7,627,618"
95201,2007,Univ. of Houston,TX,1,"$1,224,826"
95233,2007,Univ. of North Texas Health Science Ctr.,TX,8,"$158,723"
95247,2007,Univ. of Texas Arlington,TX,6,"$30,000"
95248,2007,Univ. of Texas at Austin,TX,20,"$6,652,102"
95249,2007,Univ. of Texas Health Science Ctr. Houston,TX,25,"$4,636,441"
95246,2007,Univ. of Texas Health Science Ctr. San Antonio,TX,8,"$1,606,882"
95251,2007,Univ. of Texas Medical Branch,TX,18,"$958,937"
95252,2007,Univ. of Texas Southwestern Med. Ctr.,TX,29,"$7,438,143"
95010,2008,Baylor College of Medicine,TX,44,"$8,863,000"
96041,2008,M.D. Anderson Cancer Ctr.,TX,36,"$8,130,988"
95147,2008,Rice Univ.,TX,35,"$530,730"
95171,2008,Texas A&M Univ. System,TX,41,"$11,787,219"
95201,2008,Univ. of Houston,TX,1,"$1,127,214"
95233,2008,Univ. of North Texas Health Science Ctr.,TX,7,"$48,622"
95247,2008,Univ. of Texas Arlington,TX,3,"$222,475"
95248,2008,Univ. of Texas at Austin,TX,56,"$11,553,727"
95249,2008,Univ. of Texas Health Science Ctr. Houston,TX,25,"$3,375,907"
95246,2008,Univ. of Texas Health Science Ctr. San Antonio,TX,4,"$2,491,100"
95251,2008,Univ. of Texas Medical Branch,TX,19,"$1,108,782"
95252,2008,Univ. of Texas Southwestern Med. Ctr.,TX,41,"$7,175,844"
95010,2009,Baylor College of Medicine,TX,56,"$8,809,000"
96003,2009,Baylor Univ.,TX,0,$0
95147,2009,Rice Univ.,TX,9,"$680,137"
95171,2009,Texas A&M Univ. System,TX,63,"$9,897,559"
95201,2009,Univ. of Houston,TX,6,"$1,952,557"
95233,2009,Univ. of North Texas Health Science Ctr.,TX,1,"$48,870"
20100281,2009,University of Texas System,TX,161,"$32,428,040"
95010,2010,Baylor College of Medicine,TX,48,"$8,485,000"
95147,2010,Rice Univ.,TX,11,"$288,851"
95171,2010,Texas A&M Univ. System,TX,49,"$8,620,889"
95201,2010,Univ. of Houston,TX,9,"$4,351,111"
95233,2010,Univ. of North Texas Health Science Ctr.,TX,4,"$51,608"
20100281,2010,University of Texas System,TX,175,"$38,309,487"
95010,2011,Baylor College of Medicine,TX,47,"$9,925,000"
96003,2011,Baylor Univ.,TX,1,$0
95147,2011,Rice Univ.,TX,12,"$249,111"
95171,2011,Texas A&M Univ. System,TX,67,"$9,264,041"
95201,2011,Univ. of Houston,TX,7,"$8,861,112"
95233,2011,Univ. of North Texas Health Science Ctr.,TX,6,"$78,475"
20100281,2011,University of Texas System,TX,157,"$65,359,377"
95010,2012,Baylor College of Medicine,TX,36,"$8,026,424"
95147,2012,Rice Univ.,TX,13,"$275,509"
95171,2012,Texas A&M Univ. System,TX,71,"$13,073,593"
95201,2012,Univ. of Houston,TX,8,"$12,516,955"
95233,2012,Univ. of North Texas Health Science Ctr.,TX,4,"$56,761"
20100281,2012,University of Texas System,TX,136,"$61,309,587"
95010,2013,Baylor College of Medicine,TX,38,"$13,785,624"
95147,2013,Rice Univ.,TX,12,"$522,198"
95171,2013,Texas A&M Univ. System,TX,55,"$12,826,461"
95172,2013,Texas Tech University System,TX,10,"$462,000"
95201,2013,Univ. of Houston,TX,5,"$16,633,212"
95233,2013,Univ. of North Texas Health Science Ctr.,TX,7,"$101,907"
95018,1991,Brigham Young University,UT,8,"$689,200"
95256,1991,Univ. of Utah,UT,29,"$1,062,110"
95018,1992,Brigham Young University,UT,20,"$608,226"
95256,1992,Univ. of Utah,UT,36,"$1,240,229"
95018,1993,Brigham Young University,UT,11,"$568,405"
95256,1993,Univ. of Utah,UT,36,"$1,432,750"
95018,1994,Brigham Young University,UT,12,"$1,038,977"
95256,1994,Univ. of Utah,UT,44,"$1,938,828"
95018,1995,Brigham Young University,UT,19,"$2,606,009"
95256,1995,Univ. of Utah,UT,40,"$1,941,000"
95018,1996,Brigham Young University,UT,25,"$2,652,877"
95256,1996,Univ. of Utah,UT,48,"$2,620,808"
95018,1997,Brigham Young University,UT,11,"$2,988,390"
95256,1997,Univ. of Utah,UT,26,"$2,272,994"
95018,1998,Brigham Young University,UT,14,"$2,439,601"
95256,1998,Univ. of Utah,UT,32,"$2,243,948"
95266,1998,Utah State University,UT,12,"$209,007"
95018,1999,Brigham Young University,UT,21,"$3,961,971"
95256,1999,Univ. of Utah,UT,25,"$3,364,097"
95266,1999,Utah State University,UT,4,"$227,929"
95018,2000,Brigham Young University,UT,20,"$5,072,274"
95256,2000,Univ. of Utah,UT,41,"$4,554,318"
95266,2000,Utah State University,UT,20,"$206,748"
95018,2001,Brigham Young University,UT,15,"$2,332,421"
95110,2001,Montana State University,UT,11,"$274,903"
95256,2001,Univ. of Utah,UT,43,"$4,657,862"
95266,2001,Utah State University,UT,23,"$305,248"
95018,2002,Brigham Young Univ.,UT,32,"$2,708,207"
95256,2002,Univ. of Utah,UT,51,"$4,960,829"
95266,2002,Utah State Univ.,UT,13,"$279,610"
95018,2003,Brigham Young Univ.,UT,22,"$3,487,373"
95256,2003,Univ. of Utah,UT,30,"$8,244,457"
95266,2003,Utah State Univ.,UT,13,"$356,349"
95018,2004,Brigham Young Univ.,UT,28,"$4,794,105"
95256,2004,Univ. of Utah,UT,33,"$15,038,800"
95266,2004,Utah State Univ.,UT,8,"$491,602"
95018,2005,Brigham Young Univ.,UT,18,"$3,289,914"
95256,2005,Univ. of Utah,UT,44,"$16,137,282"
95266,2005,Utah State Univ.,UT,9,"$554,194"
95018,2006,Brigham Young Univ.,UT,25,"$3,070,472"
95256,2006,Univ. of Utah,UT,61,"$16,295,064"
95266,2006,Utah State Univ.,UT,10,"$494,523"
95018,2007,Brigham Young Univ.,UT,32,"$2,408,853"
95256,2007,Univ. of Utah,UT,64,"$17,493,415"
95266,2007,Utah State Univ.,UT,8,"$491,078"
95018,2008,Brigham Young Univ.,UT,29,"$4,481,644"
95256,2008,Univ. of Utah,UT,78,"$26,211,372"
95266,2008,Utah State Univ.,UT,11,"$524,316"
95018,2009,Brigham Young Univ.,UT,27,"$2,687,163"
95256,2009,Univ. of Utah,UT,79,"$12,422,572"
95266,2009,Utah State Univ.,UT,11,"$637,753"
95018,2010,Brigham Young Univ.,UT,27,"$4,079,216"
95256,2010,Univ. of Utah,UT,68,"$37,547,208"
95266,2010,Utah State Univ.,UT,19,"$729,757"
95018,2011,Brigham Young Univ.,UT,41,"$3,442,516"
95256,2011,Univ. of Utah,UT,81,"$37,054,745"
95266,2011,Utah State Univ.,UT,13,"$775,112"
95018,2012,Brigham Young Univ.,UT,34,"$2,597,735"
95256,2012,Univ. of Utah,UT,70,"$37,337,517"
95266,2012,Utah State Univ.,UT,14,"$567,239"
95018,2013,Brigham Young Univ.,UT,22,"$1,818,121"
95031,1991,Center for Innovative Technology,VA,10,"$76,500"
95031,1992,Center for Innovative Technology,VA,13,"$303,300"
95031,1993,Center for Innovative Technology,VA,9,"$110,214"
95259,1993,Univ. of Virginia Patents Fndtn.,VA,3,"$3,538,382"
95271,1993,Virginia Tech Intellectual Properties Inc.,VA,9,"$540,000"
95031,1994,Center for Innovative Technology,VA,16,"$263,159"
95259,1994,Univ. of Virginia Patents Fndtn.,VA,17,"$4,635,032"
95271,1994,Virginia Tech Intellectual Properties Inc.,VA,17,"$626,838"
95031,1995,Center for Innovative Technology,VA,4,"$350,128"
95259,1995,Univ. of Virginia Patents Fndtn.,VA,10,"$5,590,424"
95271,1995,Virginia Tech Intellectual Properties Inc.,VA,18,"$872,329"
95259,1996,Univ. of Virginia Patents Fndtn.,VA,20,"$3,408,377"
95271,1996,Virginia Tech Intellectual Properties Inc.,VA,28,"$1,057,034"
95259,1997,Univ. of Virginia Patents Fndtn.,VA,16,"$3,465,000"
95270,1997,Virginia Commonwealth University,VA,5,"$155,970"
95271,1997,Virginia Tech Intellectual Properties Inc.,VA,33,"$1,159,224"
95065,1998,George Mason University,VA,3,"$8,861"
95259,1998,Univ. of Virginia Patents Fndtn.,VA,6,"$3,751,868"
95271,1998,Virginia Tech Intellectual Properties Inc.,VA,29,"$1,120,411"
95065,1999,George Mason University,VA,0,$753
95259,1999,Univ. of Virginia Patent Fndtn.,VA,25,"$4,185,446"
95270,1999,Virginia Commonwealth University,VA,17,"$469,000"
95271,1999,Virginia Tech Intellectual Properties Inc.,VA,41,"$1,328,343"
95065,2000,George Mason University,VA,0,"$1,664"
95259,2000,Univ. of Virginia Patent Fndtn.,VA,42,"$4,015,087"
95270,2000,Virginia Commonwealth University,VA,12,"$1,141,785"
95271,2000,Virginia Tech Intellectual Properties Inc.,VA,44,"$1,529,658"
95065,2001,George Mason University,VA,1,$117
96020,2001,Old Dominion University,VA,4,"$108,873"
95259,2001,Univ. of Virginia Patent Fdn.,VA,46,"$7,467,663"
95270,2001,Virginia Commonwealth Univ.,VA,23,"$864,537"
95271,2001,Virginia Tech Intellectual Properties Inc.,VA,15,"$2,044,524"
96010,2002,Eastern Virginia Medical School,VA,3,"$479,570"
95065,2002,George Mason Univ.,VA,3,"$13,423"
95259,2002,Univ. of Virginia Patent Fdn.,VA,49,"$3,818,671"
95270,2002,Virginia Commonwealth Univ.,VA,15,"$1,203,127"
95271,2002,Virginia Tech Intellectual Properties Inc.,VA,26,"$2,348,680"
96010,2003,Eastern Virginia Medical School,VA,4,"$464,570"
95065,2003,George Mason Univ.,VA,4,"$41,568"
95259,2003,Univ. of Virginia Patent Fdn.,VA,53,"$6,304,380"
95270,2003,Virginia Commonwealth Univ.,VA,20,"$603,035"
95271,2003,Virginia Tech Intellectual Properties Inc.,VA,37,"$2,208,629"
96010,2004,Eastern Virginia Medical School,VA,5,"$303,750"
95065,2004,George Mason Univ.,VA,5,"$52,309"
96020,2004,Old Dominion Univ.,VA,2,"$50,000"
95259,2004,Univ. of Virginia Patent Fdn.,VA,55,"$5,327,164"
95270,2004,Virginia Commonwealth Univ.,VA,17,"$670,007"
95271,2004,Virginia Tech Intellectual Properties Inc.,VA,24,"$2,696,414"
2000006,2005,College of William & Mary,VA,1,$0
96010,2005,Eastern Virginia Medical School,VA,5,"$20,325,000"
95065,2005,George Mason Univ.,VA,4,"$47,527"
95259,2005,Univ. of Virginia Patent Fdn.,VA,61,"$6,043,493"
95270,2005,Virginia Commonwealth Univ.,VA,17,"$964,138"
95271,2005,Virginia Tech Intellectual Properties Inc.,VA,28,"$2,496,125"
2000006,2006,College of William & Mary,VA,0,$0
96010,2006,Eastern Virginia Medical School,VA,3,"$795,833"
95065,2006,George Mason Univ.,VA,8,"$143,269"
95259,2006,Univ. of Virginia Patent Fdn.,VA,61,"$4,066,727"
95270,2006,Virginia Commonwealth Univ.,VA,32,"$1,552,936"
95271,2006,Virginia Tech Intellectual Properties Inc.,VA,10,"$1,925,564"
2000006,2007,College of William & Mary,VA,2,"$2,000"
96010,2007,Eastern Virginia Medical School,VA,4,"$991,250"
95065,2007,George Mason Univ.,VA,2,"$69,542"
95259,2007,Univ. of Virginia Patent Fdn.,VA,58,"$5,240,321"
95270,2007,Virginia Commonwealth Univ.,VA,13,"$2,656,059"
95271,2007,Virginia Tech Intellectual Properties Inc.,VA,15,"$1,990,550"
96010,2008,Eastern Virginia Medical School,VA,5,"$1,188,762"
95065,2008,George Mason Univ.,VA,13,"$104,007"
95259,2008,Univ. of Virginia Patent Fdn.,VA,65,"$4,479,545"
95270,2008,Virginia Commonwealth Univ.,VA,10,"$1,884,093"
95271,2008,Virginia Tech Intellectual Properties Inc.,VA,20,"$1,975,867"
96010,2009,Eastern Virginia Medical School,VA,3,"$1,260,808"
95065,2009,George Mason Univ.,VA,4,"$163,444"
95259,2009,Univ. of Virginia Patent Fdn.,VA,57,"$6,347,487"
95270,2009,Virginia Commonwealth Univ.,VA,19,"$964,033"
95271,2009,Virginia Tech Intellectual Properties Inc.,VA,35,"$2,022,510"
96010,2010,Eastern Virginia Medical School,VA,1,"$1,228,505"
95065,2010,George Mason Univ.,VA,6,"$110,375"
95259,2010,Univ. of Virginia Patent Fdn.,VA,42,"$5,206,704"
95270,2010,Virginia Commonwealth Univ.,VA,13,"$1,077,477"
95271,2010,Virginia Tech Intellectual Properties Inc.,VA,45,"$3,345,236"
96010,2011,Eastern Virginia Medical School,VA,3,"$15,000"
95065,2011,George Mason Univ.,VA,6,"$123,372"
95259,2011,Univ. of Virginia Patent Fdn.,VA,58,"$6,891,374"
95270,2011,Virginia Commonwealth Univ.,VA,10,"$1,229,000"
95271,2011,Virginia Tech Intellectual Properties Inc.,VA,24,"$1,815,665"
96010,2012,Eastern Virginia Medical School,VA,8,"$83,937"
95065,2012,George Mason Univ.,VA,1,"$119,361"
95259,2012,Univ. of Virginia Patent Fdn.,VA,41,"$5,422,082"
95270,2012,Virginia Commonwealth Univ.,VA,10,"$1,827,650"
95271,2012,Virginia Tech Intellectual Properties Inc.,VA,34,"$2,271,231"
96010,2013,Eastern Virginia Medical School,VA,2,"$65,003"
20140297,2013,National Radio Astronomy Observatory,VA,0,$0
96020,2013,Old Dominion Univ.,VA,6,"$18,500"
95257,2003,Univ. of Vermont,VT,9,"$97,482"
95257,2004,Univ. of Vermont,VT,5,"$218,012"
95257,2009,Univ. of Vermont,VT,3,"$171,324"
95257,2010,Univ. of Vermont,VT,11,"$247,226"
95257,2011,Univ. of Vermont,VT,7,"$319,482"
95257,2012,Univ. of Vermont,VT,8,"$418,048"
95064,1991,Fred Hutchinson Cancer Res. Ctr.,WA,14,"$307,301"
95260,1991,Univ. of Washington/Wash. Res. Fndtn.,WA,20,"$2,500,000"
95274,1991,Washington State University,WA,8,"$146,000"
95064,1992,Fred Hutchinson Cancer Res. Ctr.,WA,11,"$395,724"
95260,1992,Univ. of Washington/Wash. Res. Fndtn.,WA,21,"$3,000,000"
95274,1992,Washington State University,WA,10,"$133,000"
95064,1993,Fred Hutchinson Cancer Res. Ctr.,WA,12,"$513,680"
95260,1993,Univ. of Washington/Wash. Res. Fndtn.,WA,30,"$14,755,000"
95274,1993,Washington State University,WA,14,"$167,750"
95064,1994,Fred Hutchinson Cancer Res. Ctr.,WA,14,"$614,104"
95260,1994,Univ. of Washington/Wash. Res. Fndtn.,WA,39,"$12,300,000"
95274,1994,Washington State University,WA,14,"$165,210"
95064,1995,Fred Hutchinson Cancer Res. Ctr.,WA,12,"$795,092"
95260,1995,Univ. of Washington/Wash. Res. Fndtn.,WA,71,"$10,085,000"
95274,1995,Washington State University,WA,14,"$154,895"
95064,1996,Fred Hutchinson Cancer Res. Ctr.,WA,13,"$1,026,195"
95260,1996,Univ. of Washington/Wash. Res. Fndtn.,WA,44,"$8,651,000"
95274,1996,Washington State University,WA,15,"$149,240"
95064,1997,Fred Hutchinson Cancer Res. Ctr.,WA,7,"$1,071,434"
95260,1997,Univ. of Washington/Wash. Res. Fndtn.,WA,54,"$11,510,000"
95274,1997,Washington State University,WA,16,"$156,906"
95064,1998,Fred Hutchinson Cancer Res. Ctr.,WA,16,"$2,571,802"
95260,1998,Univ. of Washington/Wash. Res. Fndtn.,WA,112,"$21,303,796"
95274,1998,Washington State University,WA,22,"$241,000"
95064,1999,Fred Hutchinson Cancer Res. Ctr.,WA,21,"$2,122,437"
95260,1999,Univ. of Washington/Wash. Res. Fndtn.,WA,115,"$27,879,919"
95064,2000,Fred Hutchinson Cancer Res. Ctr.,WA,10,"$660,899"
95260,2000,Univ. of Washington/Wash. Res. Fndtn.,WA,123,"$30,303,963"
95064,2001,Fred Hutchinson Cancer Res. Ctr.,WA,9,"$1,331,065"
95260,2001,Univ. of Washington/Wash. Res. Fdn.,WA,101,"$26,446,297"
95274,2001,Washington State University Research Fdn.,WA,3,"$364,563"
95064,2002,Fred Hutchinson Cancer Res. Ctr.,WA,13,"$1,625,970"
95260,2002,Univ. of Washington/Wash. Res. Fdn.,WA,67,"$24,823,037"
95274,2002,Washington State Univ. Research Fdn.,WA,5,"$354,281"
95064,2003,Fred Hutchinson Cancer Res. Ctr.,WA,5,"$1,028,902"
95260,2003,Univ. of Washington/Wash. Res. Fdn.,WA,67,"$29,282,203"
95274,2003,Washington State Univ. Research Fdn.,WA,5,"$309,518"
95064,2004,Fred Hutchinson Cancer Res. Ctr.,WA,11,"$2,663,516"
95260,2004,Univ. of Washington/Wash. Res. Fdn.,WA,70,"$25,202,792"
95274,2004,Washington State Univ. Research Fdn.,WA,17,"$293,535"
95064,2005,Fred Hutchinson Cancer Res. Ctr.,WA,31,"$1,765,000"
95260,2005,Univ. of Washington/Wash. Res. Fdn.,WA,109,"$29,317,473"
95274,2005,Washington State Univ. Research Fdn.,WA,9,"$2,003,944"
95064,2006,Fred Hutchinson Cancer Res. Ctr.,WA,31,"$3,439,000"
95260,2006,Univ. of Washington/Wash. Res. Fdn.,WA,155,"$36,199,485"
95274,2006,Washington State Univ. Research Fdn.,WA,22,"$724,431"
95064,2007,Fred Hutchinson Cancer Res. Ctr.,WA,20,"$3,142,120"
95260,2007,Univ. of Washington/Wash. Res. Fdn.,WA,203,"$63,283,697"
95274,2007,Washington State Univ. Research Fdn.,WA,28,"$1,004,315"
95064,2008,Fred Hutchinson Cancer Res. Ctr.,WA,19,"$4,523,689"
95260,2008,Univ. of Washington/Wash. Res. Fdn.,WA,212,"$80,330,765"
95274,2008,Washington State Univ. Research Fdn.,WA,15,"$1,010,047"
95064,2009,Fred Hutchinson Cancer Res. Ctr.,WA,15,"$9,138,096"
95260,2009,Univ. of Washington/Wash. Res. Fdn.,WA,231,"$87,339,905"
95274,2009,Washington State Univ. Research Fdn.,WA,16,"$906,027"
95064,2010,Fred Hutchinson Cancer Res. Ctr.,WA,17,"$12,824,153"
95260,2010,Univ. of Washington/Wash. Res. Fdn.,WA,196,"$69,032,163"
95274,2010,Washington State Univ. Research Fdn.,WA,10,"$616,781"
95064,2011,Fred Hutchinson Cancer Res. Ctr.,WA,18,"$13,196,456"
95260,2011,Univ. of Washington/Wash. Res. Fdn.,WA,194,"$67,362,185"
95274,2011,Washington State Univ. Research Fdn.,WA,33,"$548,439"
95064,2012,Fred Hutchinson Cancer Res. Ctr.,WA,16,"$10,444,290"
95260,2012,Univ. of Washington/Wash. Res. Fdn.,WA,209,"$76,955,819"
95274,2012,Washington State Univ. Research Fdn.,WA,34,"$631,963"
95064,2013,Fred Hutchinson Cancer Res. Ctr.,WA,18,"$10,684,882"
95272,1991,W.A.R.F./Univ. of Wisconsin-Madison,WI,25,"$11,811,109"
95272,1992,W.A.R.F./Univ. of Wisconsin-Madison,WI,19,"$12,489,683"
95272,1993,W.A.R.F./Univ. of Wisconsin-Madison,WI,24,"$15,822,400"
95272,1994,W.A.R.F./Univ. of Wisconsin-Madison,WI,35,"$8,348,713"
95094,1995,Marquette University,WI,6,$0
95272,1995,W.A.R.F./Univ. of Wisconsin-Madison,WI,39,"$12,380,000"
95094,1996,Marquette University,WI,1,"$1,000"
95272,1996,W.A.R.F./Univ. of Wisconsin-Madison,WI,61,"$13,091,708"
95094,1997,Marquette University,WI,3,"$83,000"
95272,1997,W.A.R.F./Univ. of Wisconsin-Madison,WI,53,"$17,172,808"
95272,1998,W.A.R.F./Univ. of Wisconsin-Madison,WI,75,"$16,130,000"
99010,1999,Medical College of Wisconsin,WI,9,"$488,340"
95272,1999,W.A.R.F./Univ. of Wisconsin-Madison,WI,106,"$18,025,000"
99010,2000,Medical College of Wisconsin,WI,0,"$582,000"
95263,2000,Univ. of Wisconsin-Milwaulkee,WI,0,$1
95272,2000,W.A.R.F./Univ. of Wisconsin-Madison,WI,127,"$22,935,726"
95272,2001,Wisconsin Alumni Research Foundation,WI,118,"$24,230,361"
99010,2002,Medical College of Wisconsin Research Fndtn,WI,2,"$296,001"
95272,2002,W.A.R.F./Univ. of Wisconsin Madison,WI,156,"$32,340,266"
95094,2003,Marquette Univ.,WI,11,$0
99010,2003,Medical College of Wisconsin Research Fndtn,WI,7,"$745,070"
99018,2003,Univ. of Wisconsin at Madison,WI,,0
95272,2003,W.A.R.F./Univ. of Wisconsin Madison,WI,177,"$37,765,393"
99010,2004,Medical College of Wisconsin Research Fndtn,WI,3,"$641,191"
99018,2004,Univ. of Wisconsin at Madison,WI,203,"$47,976,489"
99010,2005,Medical College of Wisconsin Research Fndtn,WI,5,"$485,408"
99018,2005,Univ. of Wisconsin at Madison,WI,216,"$49,052,238"
99010,2006,Medical College of Wisconsin Research Fndtn,WI,5,"$499,602"
99018,2006,Univ. of Wisconsin at Madison,WI,159,"$42,363,611"
