"States and selected areas:  Employment status of the civilian noninstitutional population,",,,,,,,,,
1976 to 2013 annual averages,,,,,,,,,
,,,,,,,,,
FIPS Code,State and area,Year,Civilian non-institutional population,Civilian labor force,,,,,
12,Florida,2009,"14,589,442   ","9,084,923   ",62.3   ,"8,140,315   ",55.8   ,"944,608   ",10.4   
13,Georgia,2009,"7,300,589   ","4,759,411   ",65.2   ,"4,295,453   ",58.8   ,"463,958   ",9.7   
15,Hawaii,2009,"981,691   ","636,799   ",64.9   ,"593,299   ",60.4   ,"43,500   ",6.8   
16,Idaho,2009,"1,149,973   ","751,556   ",65.4   ,"695,576   ",60.5   ,"55,980   ",7.4   
17,Illinois,2009,"9,877,039   ","6,598,735   ",66.8   ,"5,937,818   ",60.1   ,"660,917   ",10.0   
18,Indiana,2009,"4,907,391   ","3,203,777   ",65.3   ,"2,872,528   ",58.5   ,"331,249   ",10.3   
19,Iowa,2009,"2,333,606   ","1,675,402   ",71.8   ,"1,570,581   ",67.3   ,"104,821   ",6.3   
20,Kansas,2009,"2,128,661   ","1,507,814   ",70.8   ,"1,400,123   ",65.8   ,"107,691   ",7.1   
21,Kentucky,2009,"3,328,976   ","2,062,282   ",61.9   ,"1,849,830   ",55.6   ,"212,452   ",10.3   
22,Louisiana,2009,"3,388,954   ","2,052,262   ",60.6   ,"1,916,406   ",56.5   ,"135,856   ",6.6   
23,Maine,2009,"1,064,932   ","700,075   ",65.7   ,"643,105   ",60.4   ,"56,970   ",8.1   
24,Maryland,2009,"4,397,392   ","3,037,079   ",69.1   ,"2,813,605   ",64.0   ,"223,474   ",7.4   
25,Massachusetts,2009,"5,237,356   ","3,470,522   ",66.3   ,"3,187,546   ",60.9   ,"282,976   ",8.2   
26,Michigan,2009,"7,771,824   ","4,857,909   ",62.5   ,"4,204,240   ",54.1   ,"653,669   ",13.5   
27,Minnesota,2009,"4,083,410   ","2,950,417   ",72.3   ,"2,713,789   ",66.5   ,"236,628   ",8.0   
28,Mississippi,2009,"2,199,696   ","1,285,142   ",58.4   ,"1,163,514   ",52.9   ,"121,628   ",9.5   
29,Missouri,2009,"4,610,127   ","3,065,229   ",66.5   ,"2,776,278   ",60.2   ,"288,951   ",9.4   
30,Montana,2009,"767,110   ","495,273   ",64.6   ,"465,516   ",60.7   ,"29,757   ",6.0   
31,Nebraska,2009,"1,363,273   ","984,950   ",72.2   ,"938,911   ",68.9   ,"46,039   ",4.7   
32,Nevada,2009,"1,999,624   ","1,370,547   ",68.5   ,"1,210,109   ",60.5   ,"160,438   ",11.7   
33,New Hampshire,2009,"1,057,314   ","742,316   ",70.2   ,"696,102   ",65.8   ,"46,214   ",6.2   
34,New Jersey,2009,"6,766,177   ","4,544,677   ",67.2   ,"4,135,856   ",61.1   ,"408,821   ",9.0   
35,New Mexico,2009,"1,516,254   ","934,396   ",61.6   ,"870,349   ",57.4   ,"64,047   ",6.9   
36,New York,2009,"15,354,331   ","9,638,296   ",62.8   ,"8,833,709   ",57.5   ,"804,587   ",8.3   
51000,New York city,2009,"6,609,291   ","3,968,482   ",60.0   ,"3,601,943   ",54.5   ,"366,539   ",9.2   
37,North Carolina,2009,"7,117,828   ","4,586,094   ",64.4   ,"4,107,955   ",57.7   ,"478,139   ",10.4   
38,North Dakota,2009,"503,717   ","372,748   ",74.0   ,"357,458   ",71.0   ,"15,290   ",4.1   
39,Ohio,2009,"8,953,903   ","5,913,362   ",66.0   ,"5,312,376   ",59.3   ,"600,986   ",10.2   
40,Oklahoma,2009,"2,774,079   ","1,764,554   ",63.6   ,"1,646,939   ",59.4   ,"117,615   ",6.7   
41,Oregon,2009,"3,008,002   ","1,969,769   ",65.5   ,"1,750,716   ",58.2   ,"219,053   ",11.1   
42,Pennsylvania,2009,"9,939,374   ","6,406,316   ",64.5   ,"5,897,653   ",59.3   ,"508,663   ",7.9   
44,Rhode Island,2009,"841,735   ","566,340   ",67.3   ,"504,489   ",59.9   ,"61,851   ",10.9   
45,South Carolina,2009,"3,490,448   ","2,158,166   ",61.8   ,"1,911,658   ",54.8   ,"246,508   ",11.4   
46,South Dakota,2009,"617,610   ","443,570   ",71.8   ,"420,670   ",68.1   ,"22,900   ",5.2   
47,Tennessee,2009,"4,868,441   ","3,034,873   ",62.3   ,"2,714,622   ",55.8   ,"320,251   ",10.6   
48,Texas,2009,"18,091,029   ","11,971,771   ",66.2   ,"11,073,510   ",61.2   ,"898,261   ",7.5   
49,Utah,2009,"1,972,474   ","1,380,617   ",70.0   ,"1,273,341   ",64.6   ,"107,276   ",7.8   
50,Vermont,2009,"507,164   ","359,638   ",70.9   ,"334,922   ",66.0   ,"24,716   ",6.9   
51,Virginia,2009,"6,000,845   ","4,130,143   ",68.8   ,"3,843,092   ",64.0   ,"287,051   ",7.0   
53,Washington,2009,"5,174,102   ","3,523,512   ",68.1   ,"3,194,260   ",61.7   ,"329,252   ",9.3   
54,West Virginia,2009,"1,453,261   ","807,605   ",55.6   ,"745,967   ",51.3   ,"61,638   ",7.6   
55,Wisconsin,2009,"4,417,134   ","3,117,639   ",70.6   ,"2,845,229   ",64.4   ,"272,410   ",8.7   
56,Wyoming,2009,"418,116   ","300,145   ",71.8   ,"281,208   ",67.3   ,"18,937   ",6.3   
01,Alabama,2010,"3,690,411   ","2,178,219   ",59.0   ,"1,978,198   ",53.6   ,"200,021   ",9.2   
02,Alaska,2010,"517,938   ","361,714   ",69.8   ,"332,929   ",64.3   ,"28,785   ",8.0   
04,Arizona,2010,"4,896,924   ","3,105,648   ",63.4   ,"2,781,573   ",56.8   ,"324,075   ",10.4   
05,Arkansas,2010,"2,232,732   ","1,344,717   ",60.2   ,"1,238,296   ",55.5   ,"106,421   ",7.9   
06,California,2010,"28,538,030   ","18,336,328   ",64.3   ,"16,068,420   ",56.3   ,"2,267,908   ",12.4   
037,Los Angeles County,2010,"7,642,447   ","4,916,310   ",64.3   ,"4,298,460   ",56.2   ,"617,850   ",12.6   
08,Colorado,2010,"3,869,459   ","2,722,913   ",70.4   ,"2,478,275   ",64.0   ,"244,638   ",9.0   
09,Connecticut,2010,"2,798,691   ","1,915,220   ",68.4   ,"1,736,746   ",62.1   ,"178,474   ",9.3   
10,Delaware,2010,"700,975   ","436,052   ",62.2   ,"401,214   ",57.2   ,"34,838   ",8.0   
11,District of Columbia,2010,"502,685   ","346,126   ",68.9   ,"311,263   ",61.9   ,"34,863   ",10.1   
12,Florida,2010,"14,944,283   ","9,167,310   ",61.3   ,"8,130,849   ",54.4   ,"1,036,461   ",11.3   
13,Georgia,2010,"7,322,580   ","4,713,978   ",64.4   ,"4,235,015   ",57.8   ,"478,963   ",10.2   
15,Hawaii,2010,"1,028,542   ","647,268   ",62.9   ,"603,651   ",58.7   ,"43,617   ",6.7   
16,Idaho,2010,"1,165,666   ","760,951   ",65.3   ,"694,744   ",59.6   ,"66,207   ",8.7   
17,Illinois,2010,"9,904,612   ","6,616,840   ",66.8   ,"5,924,837   ",59.8   ,"692,003   ",10.5   
18,Indiana,2010,"4,963,278   ","3,168,487   ",63.8   ,"2,851,026   ",57.4   ,"317,461   ",10.0   
19,Iowa,2010,"2,358,363   ","1,671,100   ",70.9   ,"1,565,718   ",66.4   ,"105,382   ",6.3   
20,Kansas,2010,"2,149,073   ","1,503,659   ",70.0   ,"1,397,294   ",65.0   ,"106,365   ",7.1   
21,Kentucky,2010,"3,348,787   ","2,068,269   ",61.8   ,"1,856,890   ",55.4   ,"211,379   ",10.2   
22,Louisiana,2010,"3,438,268   ","2,072,597   ",60.3   ,"1,919,395   ",55.8   ,"153,202   ",7.4   
23,Maine,2010,"1,073,248   ","702,083   ",65.4   ,"644,613   ",60.1   ,"57,470   ",8.2   
24,Maryland,2010,"4,487,753   ","3,074,202   ",68.5   ,"2,832,733   ",63.1   ,"241,469   ",7.9   
25,Massachusetts,2010,"5,251,476   ","3,473,828   ",66.1   ,"3,186,573   ",60.7   ,"287,255   ",8.3   
26,Michigan,2010,"7,739,273   ","4,753,649   ",61.4   ,"4,150,811   ",53.6   ,"602,838   ",12.7   
27,Minnesota,2010,"4,116,172   ","2,962,155   ",72.0   ,"2,744,200   ",66.7   ,"217,955   ",7.4   
28,Mississippi,2010,"2,227,857   ","1,309,903   ",58.8   ,"1,171,199   ",52.6   ,"138,704   ",10.6   
29,Missouri,2010,"4,629,472   ","3,034,651   ",65.6   ,"2,751,298   ",59.4   ,"283,353   ",9.3   
30,Montana,2010,"777,233   ","496,207   ",63.8   ,"462,810   ",59.5   ,"33,397   ",6.7   
31,Nebraska,2010,"1,386,741   ","990,199   ",71.4   ,"943,649   ",68.0   ,"46,550   ",4.7   
32,Nevada,2010,"2,061,876   ","1,392,109   ",67.5   ,"1,200,302   ",58.2   ,"191,807   ",13.8   
33,New Hampshire,2010,"1,055,820   ","739,288   ",70.0   ,"693,755   ",65.7   ,"45,533   ",6.2   
34,New Jersey,2010,"6,863,214   ","4,545,580   ",66.2   ,"4,108,703   ",59.9   ,"436,877   ",9.6   
35,New Mexico,2010,"1,559,728   ","930,293   ",59.6   ,"856,033   ",54.9   ,"74,260   ",8.0   
36,New York,2010,"15,383,591   ","9,594,249   ",62.4   ,"8,766,752   ",57.0   ,"827,497   ",8.6   
51000,New York city,2010,"6,581,577   ","3,959,352   ",60.2   ,"3,579,970   ",54.4   ,"379,382   ",9.6   
37,North Carolina,2010,"7,284,041   ","4,640,904   ",63.7   ,"4,138,113   ",56.8   ,"502,791   ",10.8   
38,North Dakota,2010,"521,041   ","377,516   ",72.5   ,"363,226   ",69.7   ,"14,290   ",3.8   
39,Ohio,2010,"8,974,632   ","5,845,369   ",65.1   ,"5,259,603   ",58.6   ,"585,766   ",10.0   
40,Oklahoma,2010,"2,831,940   ","1,775,398   ",62.7   ,"1,653,020   ",58.4   ,"122,378   ",6.9   
41,Oregon,2010,"3,034,675   ","1,968,730   ",64.9   ,"1,756,847   ",57.9   ,"211,883   ",10.8   
42,Pennsylvania,2010,"10,049,671   ","6,391,522   ",63.6   ,"5,850,815   ",58.2   ,"540,707   ",8.5   
44,Rhode Island,2010,"842,036   ","572,300   ",68.0   ,"505,102   ",60.0   ,"67,198   ",11.7   
45,South Carolina,2010,"3,564,257   ","2,165,665   ",60.8   ,"1,925,093   ",54.0   ,"240,572   ",11.1   
46,South Dakota,2010,"619,519   ","443,014   ",71.5   ,"420,609   ",67.9   ,"22,405   ",5.1   
47,Tennessee,2010,"4,927,327   ","3,082,645   ",62.6   ,"2,778,833   ",56.4   ,"303,812   ",9.9   
48,Texas,2010,"18,567,171   ","12,287,566   ",66.2   ,"11,280,558   ",60.8   ,"1,007,008   ",8.2   
49,Utah,2010,"1,971,016   ","1,362,489   ",69.1   ,"1,252,517   ",63.5   ,"109,972   ",8.1   
50,Vermont,2010,"508,460   ","359,798   ",70.8   ,"336,823   ",66.2   ,"22,975   ",6.4   
51,Virginia,2010,"6,142,766   ","4,139,160   ",67.4   ,"3,845,303   ",62.6   ,"293,857   ",7.1   
53,Washington,2010,"5,244,719   ","3,515,195   ",67.0   ,"3,166,684   ",60.4   ,"348,511   ",9.9   
54,West Virginia,2010,"1,476,445   ","807,291   ",54.7   ,"738,998   ",50.1   ,"68,293   ",8.5   
55,Wisconsin,2010,"4,436,355   ","3,084,557   ",69.5   ,"2,823,265   ",63.6   ,"261,292   ",8.5   
56,Wyoming,2010,"430,990   ","302,192   ",70.1   ,"280,897   ",65.2   ,"21,295   ",7.0   
01,Alabama,2011,"3,726,715   ","2,189,650   ",58.8   ,"2,003,695   ",53.8   ,"185,955   ",8.5   
02,Alaska,2011,"528,995   ","364,914   ",69.0   ,"337,255   ",63.8   ,"27,659   ",7.6   
04,Arizona,2011,"4,922,823   ","3,048,567   ",61.9   ,"2,761,381   ",56.1   ,"287,186   ",9.4   
05,Arkansas,2011,"2,252,610   ","1,353,474   ",60.1   ,"1,245,469   ",55.3   ,"108,005   ",8.0   
06,California,2011,"28,976,611   ","18,417,883   ",63.6   ,"16,249,624   ",56.1   ,"2,168,259   ",11.8   
037,Los Angeles County,2011,"7,739,582   ","4,936,378   ",63.8   ,"4,331,459   ",56.0   ,"604,919   ",12.3   
08,Colorado,2011,"3,923,663   ","2,725,757   ",69.5   ,"2,493,473   ",63.5   ,"232,284   ",8.5   
09,Connecticut,2011,"2,827,866   ","1,907,117   ",67.4   ,"1,737,350   ",61.4   ,"169,767   ",8.9   
10,Delaware,2011,"711,721   ","437,956   ",61.5   ,"405,452   ",57.0   ,"32,504   ",7.4   
11,District of Columbia,2011,"516,090   ","349,763   ",67.8   ,"314,216   ",60.9   ,"35,547   ",10.2   
12,Florida,2011,"15,233,546   ","9,268,433   ",60.8   ,"8,310,634   ",54.6   ,"957,799   ",10.3   
13,Georgia,2011,"7,385,284   ","4,748,636   ",64.3   ,"4,279,820   ",58.0   ,"468,816   ",9.9   
15,Hawaii,2011,"1,052,397   ","656,471   ",62.4   ,"614,030   ",58.3   ,"42,441   ",6.5   
16,Idaho,2011,"1,180,048   ","765,974   ",64.9   ,"701,946   ",59.5   ,"64,028   ",8.4   
17,Illinois,2011,"9,943,443   ","6,575,390   ",66.1   ,"5,937,213   ",59.7   ,"638,177   ",9.7   
18,Indiana,2011,"5,003,252   ","3,170,125   ",63.4   ,"2,889,997   ",57.8   ,"280,128   ",8.8   
19,Iowa,2011,"2,376,486   ","1,665,939   ",70.1   ,"1,568,673   ",66.0   ,"97,266   ",5.8   
20,Kansas,2011,"2,161,787   ","1,497,028   ",69.2   ,"1,399,282   ",64.7   ,"97,746   ",6.5   
21,Kentucky,2011,"3,366,967   ","2,075,793   ",61.7   ,"1,878,758   ",55.8   ,"197,035   ",9.5   
22,Louisiana,2011,"3,476,034   ","2,066,206   ",59.4   ,"1,916,883   ",55.1   ,"149,323   ",7.2   
23,Maine,2011,"1,079,351   ","705,222   ",65.3   ,"651,056   ",60.3   ,"54,166   ",7.7   
24,Maryland,2011,"4,553,631   ","3,096,855   ",68.0   ,"2,871,271   ",63.1   ,"225,584   ",7.3   
25,Massachusetts,2011,"5,290,603   ","3,465,849   ",65.5   ,"3,212,209   ",60.7   ,"253,640   ",7.3   
26,Michigan,2011,"7,750,691   ","4,679,568   ",60.4   ,"4,192,443   ",54.1   ,"487,125   ",10.4   
27,Minnesota,2011,"4,151,286   ","2,967,614   ",71.5   ,"2,775,777   ",66.9   ,"191,837   ",6.5   
28,Mississippi,2011,"2,244,592   ","1,329,635   ",59.2   ,"1,189,320   ",53.0   ,"140,315   ",10.6   
29,Missouri,2011,"4,648,043   ","3,016,480   ",64.9   ,"2,761,580   ",59.4   ,"254,900   ",8.5   
30,Montana,2011,"785,275   ","499,512   ",63.6   ,"466,799   ",59.4   ,"32,713   ",6.5   
31,Nebraska,2011,"1,401,342   ","1,004,516   ",71.7   ,"959,641   ",68.5   ,"44,875   ",4.5   
32,Nevada,2011,"2,096,876   ","1,392,356   ",66.4   ,"1,207,956   ",57.6   ,"184,400   ",13.2   
33,New Hampshire,2011,"1,059,305   ","738,464   ",69.7   ,"697,712   ",65.9   ,"40,752   ",5.5   
34,New Jersey,2011,"6,924,087   ","4,535,778   ",65.5   ,"4,112,201   ",59.4   ,"423,577   ",9.3   
35,New Mexico,2011,"1,581,407   ","923,936   ",58.4   ,"853,987   ",54.0   ,"69,949   ",7.6   
36,New York,2011,"15,477,499   ","9,541,651   ",61.6   ,"8,754,856   ",56.6   ,"786,795   ",8.2   
51000,New York city,2011,"6,626,458   ","3,956,577   ",59.7   ,"3,597,505   ",54.3   ,"359,072   ",9.1   
37,North Carolina,2011,"7,403,836   ","4,659,221   ",62.9   ,"4,183,094   ",56.5   ,"476,127   ",10.2   
38,North Dakota,2011,"532,877   ","384,691   ",72.2   ,"371,497   ",69.7   ,"13,194   ",3.4   
39,Ohio,2011,"9,002,790   ","5,788,601   ",64.3   ,"5,286,502   ",58.7   ,"502,099   ",8.7   
40,Oklahoma,2011,"2,866,953   ","1,777,032   ",62.0   ,"1,671,412   ",58.3   ,"105,620   ",5.9   
41,Oregon,2011,"3,065,734   ","1,967,299   ",64.2   ,"1,777,319   ",58.0   ,"189,980   ",9.7   
42,Pennsylvania,2011,"10,117,476   ","6,396,900   ",63.2   ,"5,885,090   ",58.2   ,"511,810   ",8.0   
44,Rhode Island,2011,"842,229   ","562,536   ",66.8   ,"499,416   ",59.3   ,"63,120   ",11.2   
45,South Carolina,2011,"3,611,804   ","2,179,419   ",60.3   ,"1,954,726   ",54.1   ,"224,693   ",10.3   
46,South Dakota,2011,"624,069   ","444,079   ",71.2   ,"423,160   ",67.8   ,"20,919   ",4.7   
47,Tennessee,2011,"4,974,014   ","3,118,750   ",62.7   ,"2,828,308   ",56.9   ,"290,442   ",9.3   
48,Texas,2011,"18,962,532   ","12,496,287   ",65.9   ,"11,506,025   ",60.7   ,"990,262   ",7.9   
49,Utah,2011,"1,992,496   ","1,353,257   ",67.9   ,"1,261,698   ",63.3   ,"91,559   ",6.8   
50,Vermont,2011,"510,048   ","358,286   ",70.2   ,"338,341   ",66.3   ,"19,945   ",5.6   
51,Virginia,2011,"6,243,564   ","4,208,232   ",67.4   ,"3,937,066   ",63.1   ,"271,166   ",6.4   
53,Washington,2011,"5,306,588   ","3,473,092   ",65.4   ,"3,153,915   ",59.4   ,"319,177   ",9.2   
54,West Virginia,2011,"1,485,726   ","806,165   ",54.3   ,"743,002   ",50.0   ,"63,163   ",7.8   
55,Wisconsin,2011,"4,461,624   ","3,069,021   ",68.8   ,"2,837,995   ",63.6   ,"231,026   ",7.5   
56,Wyoming,2011,"437,250   ","303,176   ",69.3   ,"284,643   ",65.1   ,"18,533   ",6.1   
01,Alabama,2012,"3,746,485   ","2,163,035   ",57.7   ,"2,009,603   ",53.6   ,"153,432   ",7.1   
02,Alaska,2012,"534,583   ","365,599   ",68.4   ,"340,192   ",63.6   ,"25,407   ",6.9   
04,Arizona,2012,"5,000,825   ","3,025,688   ",60.5   ,"2,773,870   ",55.5   ,"251,818   ",8.3   
05,Arkansas,2012,"2,264,199   ","1,344,592   ",59.4   ,"1,244,035   ",54.9   ,"100,557   ",7.5   
06,California,2012,"29,336,541   ","18,519,022   ",63.1   ,"16,589,740   ",56.5   ,"1,929,282   ",10.4   
037,Los Angeles County,2012,"7,820,541   ","4,901,276   ",62.7   ,"4,365,756   ",55.8   ,"535,520   ",10.9   
08,Colorado,2012,"3,991,785   ","2,746,210   ",68.8   ,"2,531,096   ",63.4   ,"215,114   ",7.8   
09,Connecticut,2012,"2,841,876   ","1,886,629   ",66.4   ,"1,730,741   ",60.9   ,"155,888   ",8.3   
10,Delaware,2012,"720,207   ","441,127   ",61.3   ,"409,796   ",56.9   ,"31,331   ",7.1   
11,District of Columbia,2012,"525,882   ","364,488   ",69.3   ,"331,470   ",63.0   ,"33,018   ",9.1   
12,Florida,2012,"15,455,234   ","9,366,626   ",60.6   ,"8,546,948   ",55.3   ,"819,678   ",8.8   
13,Georgia,2012,"7,484,881   ","4,772,173   ",63.8   ,"4,342,275   ",58.0   ,"429,898   ",9.0   
15,Hawaii,2012,"1,061,458   ","649,062   ",61.1   ,"612,066   ",57.7   ,"36,996   ",5.7   
16,Idaho,2012,"1,193,788   ","772,046   ",64.7   ,"715,749   ",60.0   ,"56,297   ",7.3   
17,Illinois,2012,"9,982,169   ","6,569,711   ",65.8   ,"5,981,817   ",59.9   ,"587,894   ",8.9   
18,Indiana,2012,"5,032,388   ","3,168,712   ",63.0   ,"2,911,603   ",57.9   ,"257,109   ",8.1   
19,Iowa,2012,"2,389,073   ","1,662,860   ",69.6   ,"1,576,839   ",66.0   ,"86,021   ",5.2   
20,Kansas,2012,"2,173,606   ","1,486,600   ",68.4   ,"1,400,635   ",64.4   ,"85,965   ",5.8   
21,Kentucky,2012,"3,382,349   ","2,071,875   ",61.3   ,"1,899,576   ",56.2   ,"172,299   ",8.3   
22,Louisiana,2012,"3,501,015   ","2,079,321   ",59.4   ,"1,944,255   ",55.5   ,"135,066   ",6.5   
23,Maine,2012,"1,083,121   ","707,213   ",65.3   ,"656,323   ",60.6   ,"50,890   ",7.2   
24,Maryland,2012,"4,599,340   ","3,125,586   ",68.0   ,"2,909,536   ",63.3   ,"216,050   ",6.9   
25,Massachusetts,2012,"5,336,926   ","3,470,266   ",65.0   ,"3,235,056   ",60.6   ,"235,210   ",6.8   
26,Michigan,2012,"7,781,008   ","4,669,800   ",60.0   ,"4,243,686   ",54.5   ,"426,114   ",9.1   
27,Minnesota,2012,"4,186,653   ","2,961,346   ",70.7   ,"2,795,492   ",66.8   ,"165,854   ",5.6   
28,Mississippi,2012,"2,254,123   ","1,312,854   ",58.2   ,"1,192,414   ",52.9   ,"120,440   ",9.2   
29,Missouri,2012,"4,669,512   ","2,996,789   ",64.2   ,"2,787,461   ",59.7   ,"209,328   ",7.0   
30,Montana,2012,"792,654   ","507,419   ",64.0   ,"476,811   ",60.2   ,"30,608   ",6.0   
31,Nebraska,2012,"1,412,608   ","1,019,887   ",72.2   ,"979,111   ",69.3   ,"40,776   ",4.0   
32,Nevada,2012,"2,130,605   ","1,383,718   ",64.9   ,"1,225,088   ",57.5   ,"158,630   ",11.5   
33,New Hampshire,2012,"1,066,324   ","742,582   ",69.6   ,"701,968   ",65.8   ,"40,614   ",5.5   
34,New Jersey,2012,"6,965,205   ","4,561,751   ",65.5   ,"4,136,939   ",59.4   ,"424,812   ",9.3   
35,New Mexico,2012,"1,589,721   ","925,360   ",58.2   ,"859,965   ",54.1   ,"65,395   ",7.1   
36,New York,2012,"15,568,508   ","9,620,859   ",61.8   ,"8,805,648   ",56.6   ,"815,211   ",8.5   
51000,New York city,2012,"6,690,466   ","4,017,092   ",60.0   ,"3,641,767   ",54.4   ,"375,325   ",9.3   
37,North Carolina,2012,"7,495,446   ","4,706,645   ",62.8   ,"4,271,315   ",57.0   ,"435,330   ",9.2   
38,North Dakota,2012,"544,448   ","394,987   ",72.5   ,"383,258   ",70.4   ,"11,729   ",3.0   
39,Ohio,2012,"9,027,682   ","5,741,308   ",63.6   ,"5,317,203   ",58.9   ,"424,105   ",7.4   
40,Oklahoma,2012,"2,892,483   ","1,793,848   ",62.0   ,"1,697,618   ",58.7   ,"96,230   ",5.4   
41,Oregon,2012,"3,100,498   ","1,949,285   ",62.9   ,"1,777,386   ",57.3   ,"171,899   ",8.8   
42,Pennsylvania,2012,"10,154,247   ","6,466,435   ",63.7   ,"5,953,770   ",58.6   ,"512,665   ",7.9   
44,Rhode Island,2012,"844,515   ","558,716   ",66.2   ,"501,378   ",59.4   ,"57,338   ",10.3   
45,South Carolina,2012,"3,657,778   ","2,184,712   ",59.7   ,"1,989,055   ",54.4   ,"195,657   ",9.0   
46,South Dakota,2012,"632,617   ","445,546   ",70.4   ,"426,837   ",67.5   ,"18,709   ",4.2   
47,Tennessee,2012,"5,022,346   ","3,099,720   ",61.7   ,"2,846,359   ",56.7   ,"253,361   ",8.2   
48,Texas,2012,"19,309,183   ","12,626,593   ",65.4   ,"11,762,217   ",60.9   ,"864,376   ",6.8   
49,Utah,2012,"2,027,521   ","1,376,628   ",67.9   ,"1,302,641   ",64.2   ,"73,987   ",5.4   
50,Vermont,2012,"511,314   ","355,593   ",69.5   ,"338,261   ",66.2   ,"17,332   ",4.9   
51,Virginia,2012,"6,318,183   ","4,220,632   ",66.8   ,"3,972,580   ",62.9   ,"248,052   ",5.9   
53,Washington,2012,"5,377,006   ","3,484,733   ",64.8   ,"3,203,435   ",59.6   ,"281,298   ",8.1   
54,West Virginia,2012,"1,487,510   ","806,621   ",54.2   ,"748,230   ",50.3   ,"58,391   ",7.2   
55,Wisconsin,2012,"4,485,849   ","3,062,636   ",68.3   ,"2,850,352   ",63.5   ,"212,284   ",6.9   
56,Wyoming,2012,"444,342   ","305,606   ",68.8   ,"289,102   ",65.1   ,"16,504   ",5.4   
01,Alabama,2013,"3,767,020   ","2,138,048   ",56.8   ,"1,999,848   ",53.1   ,"138,200   ",6.5   
02,Alaska,2013,"537,087   ","364,188   ",67.8   ,"340,371   ",63.4   ,"23,817   ",6.5   
04,Arizona,2013,"5,076,528   ","3,012,476   ",59.3   ,"2,772,245   ",54.6   ,"240,231   ",8.0   
05,Arkansas,2013,"2,275,586   ","1,326,528   ",58.3   ,"1,226,405   ",53.9   ,"100,123   ",7.5   
06,California,2013,"29,683,090   ","18,596,818   ",62.7   ,"16,933,321   ",57.0   ,"1,663,497   ",8.9   
037,Los Angeles County,2013,"7,895,429   ","4,960,326   ",62.8   ,"4,470,708   ",56.6   ,"489,618   ",9.9   
08,Colorado,2013,"4,062,583   ","2,754,870   ",67.8   ,"2,568,150   ",63.2   ,"186,720   ",6.8   
09,Connecticut,2013,"2,855,004   ","1,859,926   ",65.1   ,"1,715,390   ",60.1   ,"144,536   ",7.8   
10,Delaware,2013,"728,484   ","443,020   ",60.8   ,"413,260   ",56.7   ,"29,760   ",6.7   
11,District of Columbia,2013,"534,891   ","370,482   ",69.3   ,"339,708   ",63.5   ,"30,774   ",8.3   
12,Florida,2013,"15,668,850   ","9,432,291   ",60.2   ,"8,749,588   ",55.8   ,"682,703   ",7.2   
13,Georgia,2013,"7,566,751   ","4,767,323   ",63.0   ,"4,378,029   ",57.9   ,"389,294   ",8.2   
15,Hawaii,2013,"1,070,325   ","648,825   ",60.6   ,"617,874   ",57.7   ,"30,951   ",4.8   
16,Idaho,2013,"1,209,357   ","775,407   ",64.1   ,"727,230   ",60.1   ,"48,177   ",6.2   
17,Illinois,2013,"10,020,005   ","6,554,200   ",65.4   ,"5,954,309   ",59.4   ,"599,891   ",9.2   
18,Indiana,2013,"5,066,325   ","3,179,935   ",62.8   ,"2,940,897   ",58.0   ,"239,038   ",7.5   
19,Iowa,2013,"2,404,339   ","1,671,320   ",69.5   ,"1,593,646   ",66.3   ,"77,674   ",4.6   
20,Kansas,2013,"2,183,688   ","1,483,720   ",67.9   ,"1,403,276   ",64.3   ,"80,444   ",5.4   
21,Kentucky,2013,"3,403,450   ","2,065,873   ",60.7   ,"1,895,081   ",55.7   ,"170,792   ",8.3   
22,Louisiana,2013,"3,525,116   ","2,099,428   ",59.6   ,"1,970,251   ",55.9   ,"129,177   ",6.2   
